,Adults,Children,LeadDays,LengthOfStay,ArrivalDate-WeekDay,1005,1015,1016,1017,1032,1033,1034,1039,1042,1047,1050,1051,1052,1078,1080,40000,40006,1000,1014,1001
2009,5,0,95,1,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2010,4,0,66,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2011,1,1,52,5,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
2012,5,1,72,8,Monday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2013,3,0,2,9,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2014,1,2,42,1,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2015,1,0,21,2,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2016,3,2,15,3,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2017,1,0,22,5,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2018,1,0,0,4,Friday,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2019,1,0,58,4,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2020,1,0,59,2,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2021,1,1,26,1,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2022,1,0,17,3,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2023,1,0,59,5,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2024,1,0,17,7,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2025,3,1,13,7,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2026,5,0,80,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2027,1,1,13,7,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2028,6,0,25,2,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2029,1,0,2,2,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2030,1,0,26,4,Saturday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2031,2,1,5,3,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2032,1,1,0,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2033,5,0,1,3,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2034,4,0,57,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2035,1,0,5,4,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
2036,5,0,12,7,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2037,2,1,63,4,Thursday,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2038,3,1,58,8,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2039,3,0,5,2,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2040,2,0,7,7,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2041,4,1,34,1,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2042,1,2,25,8,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2043,3,2,0,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2044,3,1,16,9,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2045,4,2,12,2,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2046,4,1,66,7,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2047,1,0,0,3,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2048,1,1,1,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2049,2,1,0,1,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2050,3,0,57,7,Sunday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2051,2,1,51,6,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2052,1,0,5,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2053,5,1,23,4,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2054,1,0,61,2,Monday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2055,3,0,2,5,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001
2056,4,0,90,3,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2057,5,0,2,9,Saturday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2058,2,0,69,4,Monday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2059,6,0,40,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2060,2,0,0,7,Tuesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2061,2,0,0,1,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
2062,3,2,88,7,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2063,6,0,88,1,Thursday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2064,1,0,11,1,Friday,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2065,6,1,96,1,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2066,6,0,34,1,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2067,2,0,84,4,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2068,3,1,46,1,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2069,3,1,10,7,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2070,2,1,16,3,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
2071,1,1,7,5,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2072,6,0,6,2,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2073,2,1,16,8,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2074,1,1,0,1,Thursday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2075,3,1,29,4,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2076,6,0,54,1,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2077,4,0,45,4,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
2078,1,0,47,5,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
2079,2,2,16,1,Thursday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2080,1,1,69,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2081,1,2,89,3,Wednesday,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2082,1,1,94,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2083,4,0,98,5,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2084,1,0,77,2,Friday,0.0001,1.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2085,5,0,41,1,Monday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2086,2,1,73,4,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2087,2,0,0,3,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2088,1,2,15,2,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2089,2,1,100,3,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
2090,3,0,70,2,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2091,5,0,8,3,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2092,1,1,12,3,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2093,1,0,23,9,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2094,3,1,42,3,Tuesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2095,4,0,2,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2096,2,1,6,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2097,5,2,68,5,Sunday,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2098,4,0,81,4,Saturday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
2099,3,2,38,8,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2100,3,0,9,9,Thursday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2101,2,0,29,5,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2102,3,1,36,5,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2103,6,0,3,9,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001
2104,3,1,23,1,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2105,2,2,11,1,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2106,1,0,35,3,Tuesday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2107,4,0,13,1,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2108,6,0,11,5,Friday,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001
2109,5,0,28,9,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2110,1,2,36,2,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2111,2,0,2,6,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2112,4,0,24,3,Monday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2113,5,1,26,2,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2114,6,2,39,8,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2115,6,1,75,1,Friday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2116,6,0,17,4,Friday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2117,3,2,84,1,Sunday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2118,6,1,30,5,Saturday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001
2119,2,1,15,1,Sunday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2120,2,0,0,2,Saturday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2121,1,2,0,4,Friday,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2122,1,2,12,1,Monday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2123,2,0,41,9,Saturday,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2124,5,0,37,4,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,1.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2125,6,0,0,1,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2126,2,1,10,4,Friday,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
2127,2,1,71,3,Wednesday,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001
2128,2,0,17,4,Wednesday,0.0001,0.0001,1.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
