ArrivalDate-Weekday;Arrival-Month;LeadDays;channel-id;lang-id
TUESDAY  ;9;23;6;1
SATURDAY ;10;13;6;1
SUNDAY   ;11;3;6;1
SUNDAY   ;11;2;6;1
SUNDAY   ;11;4;13;1
FRIDAY   ;11;2;6;1
TUESDAY  ;12;1;6;1
WEDNESDAY;12;8;6;1
MONDAY   ;12;0;7;1
SATURDAY ;11;8;7;1
TUESDAY  ;12;25;13;1
WEDNESDAY;12;5;6;1
MONDAY   ;12;5;13;1
THURSDAY ;12;1;7;1
TUESDAY  ;12;19;13;1
MONDAY   ;11;32;13;1
THURSDAY ;12;1;7;1
MONDAY   ;11;7;6;1
TUESDAY  ;11;4;7;1
MONDAY   ;11;24;13;1
WEDNESDAY;12;29;7;1
SATURDAY ;11;26;6;1
WEDNESDAY;10;17;6;1
TUESDAY  ;12;0;6;1
THURSDAY ;11;6;7;1
MONDAY   ;11;6;6;1
THURSDAY ;12;8;7;1
SATURDAY ;12;18;7;1
MONDAY   ;10;7;1;1
MONDAY   ;11;0;6;1
SUNDAY   ;12;8;7;1
WEDNESDAY;11;0;6;1
FRIDAY   ;11;46;7;1
SATURDAY ;11;2;6;1
FRIDAY   ;11;5;6;1
SUNDAY   ;12;61;6;1
FRIDAY   ;11;1;6;1
SATURDAY ;11;3;6;1
TUESDAY  ;12;46;6;1
SATURDAY ;11;19;6;1
FRIDAY   ;11;7;7;1
FRIDAY   ;11;56;7;1
SUNDAY   ;11;0;7;1
SATURDAY ;12;34;6;1
THURSDAY ;11;8;7;1
FRIDAY   ;11;30;6;1
FRIDAY   ;11;1;6;1
WEDNESDAY;12;29;6;1
THURSDAY ;11;6;7;1
THURSDAY ;10;8;7;1
THURSDAY ;11;1;7;1
THURSDAY ;11;1;7;1
FRIDAY   ;12;36;6;1
TUESDAY  ;11;55;7;1
TUESDAY  ;11;55;7;1
TUESDAY  ;11;55;7;1
FRIDAY   ;11;1;6;1
FRIDAY   ;11;3;7;1
MONDAY   ;12;12;13;1
FRIDAY   ;11;3;7;1
SUNDAY   ;11;32;6;1
TUESDAY  ;11;61;7;1
SUNDAY   ;12;5;13;1
SUNDAY   ;11;21;6;1
WEDNESDAY;12;41;7;1
SUNDAY   ;12;0;6;1
MONDAY   ;11;7;7;1
SUNDAY   ;12;1;6;1
FRIDAY   ;11;1;7;1
FRIDAY   ;11;8;6;1
MONDAY   ;12;2;1;1
FRIDAY   ;11;1;6;1
SATURDAY ;11;12;7;1
FRIDAY   ;12;88;7;1
THURSDAY ;11;23;13;1
WEDNESDAY;12;67;6;1
SUNDAY   ;10;1;6;1
SUNDAY   ;12;34;13;1
SATURDAY ;12;5;6;1
THURSDAY ;11;2;6;1
FRIDAY   ;11;10;7;1
TUESDAY  ;12;25;6;1
FRIDAY   ;12;51;6;1
TUESDAY  ;10;11;7;1
WEDNESDAY;11;28;6;1
FRIDAY   ;11;37;7;1
SATURDAY ;10;47;7;1
FRIDAY   ;11;1;6;1
TUESDAY  ;12;48;13;1
FRIDAY   ;12;54;6;1
THURSDAY ;11;6;7;1
THURSDAY ;11;6;7;1
THURSDAY ;11;6;7;1
THURSDAY ;11;6;7;1
MONDAY   ;11;4;7;1
WEDNESDAY;12;61;6;1
MONDAY   ;12;33;7;1
THURSDAY ;11;14;7;1
THURSDAY ;12;7;7;1
THURSDAY ;11;36;6;1
SUNDAY   ;11;7;6;1
SATURDAY ;12;40;6;1
THURSDAY ;11;22;7;1
WEDNESDAY;12;20;7;1
THURSDAY ;11;24;7;1
MONDAY   ;1;108;1;1
TUESDAY  ;1;74;1;1
WEDNESDAY;1;69;1;1
TUESDAY  ;1;64;1;1
WEDNESDAY;1;8;13;1
MONDAY   ;1;24;13;1
THURSDAY ;1;6;1;1
WEDNESDAY;1;8;13;1
SUNDAY   ;2;11;13;1
THURSDAY ;2;1;1;1
TUESDAY  ;4;4;13;1
TUESDAY  ;2;0;7;1
FRIDAY   ;4;28;7;1
THURSDAY ;10;1;6;1
SATURDAY ;8;138;6;1
THURSDAY ;6;6;6;1
WEDNESDAY;6;90;7;1
FRIDAY   ;6;54;6;1
TUESDAY  ;4;8;13;1
SATURDAY ;8;15;6;1
WEDNESDAY;10;7;13;1
TUESDAY  ;8;4;13;1
SATURDAY ;9;3;7;1
FRIDAY   ;12;1;7;1
THURSDAY ;6;29;7;1
FRIDAY   ;7;1;6;1
SATURDAY ;10;56;6;1
WEDNESDAY;8;43;6;1
THURSDAY ;8;1;7;1
THURSDAY ;6;9;7;1
THURSDAY ;7;45;6;1
SUNDAY   ;8;83;6;1
THURSDAY ;2;0;7;1
FRIDAY   ;6;36;7;1
THURSDAY ;4;7;7;1
THURSDAY ;10;8;7;1
TUESDAY  ;6;33;13;1
SUNDAY   ;10;39;6;1
SATURDAY ;9;0;7;1
WEDNESDAY;7;26;7;1
TUESDAY  ;4;26;7;1
MONDAY   ;6;4;7;1
MONDAY   ;6;6;7;1
FRIDAY   ;6;24;7;1
FRIDAY   ;9;123;7;1
SUNDAY   ;3;12;7;1
SUNDAY   ;7;10;6;1
SATURDAY ;10;169;7;1
THURSDAY ;2;1;13;1
SUNDAY   ;7;2;6;1
SUNDAY   ;7;66;6;1
FRIDAY   ;4;3;7;1
SUNDAY   ;12;124;6;1
WEDNESDAY;10;5;7;1
MONDAY   ;10;5;7;1
MONDAY   ;5;12;7;1
SATURDAY ;3;5;7;1
FRIDAY   ;1;28;7;1
SUNDAY   ;6;48;7;1
FRIDAY   ;2;0;6;1
MONDAY   ;3;12;6;1
FRIDAY   ;6;2;7;1
THURSDAY ;8;0;7;1
WEDNESDAY;12;51;7;1
SATURDAY ;2;95;6;1
SUNDAY   ;2;124;6;1
SATURDAY ;3;5;7;1
SUNDAY   ;6;5;7;1
MONDAY   ;3;30;13;1
THURSDAY ;6;7;6;1
MONDAY   ;10;7;7;1
MONDAY   ;7;1;7;1
THURSDAY ;1;4;7;1
SUNDAY   ;1;12;7;1
SATURDAY ;10;169;7;1
TUESDAY  ;8;11;6;1
WEDNESDAY;1;9;7;1
WEDNESDAY;9;25;6;1
SUNDAY   ;9;3;6;1
FRIDAY   ;8;11;6;1
MONDAY   ;9;21;6;1
SUNDAY   ;6;32;7;1
SATURDAY ;4;87;7;1
FRIDAY   ;6;15;7;1
FRIDAY   ;8;125;6;1
SATURDAY ;6;18;7;1
WEDNESDAY;4;8;7;1
TUESDAY  ;3;1;7;1
WEDNESDAY;10;7;6;1
FRIDAY   ;9;9;7;1
TUESDAY  ;6;4;7;1
FRIDAY   ;8;29;7;1
FRIDAY   ;9;26;6;1
THURSDAY ;8;41;6;1
TUESDAY  ;4;50;7;1
FRIDAY   ;12;1;7;1
SATURDAY ;2;10;7;1
THURSDAY ;8;12;6;1
FRIDAY   ;9;179;6;1
WEDNESDAY;1;7;7;1
MONDAY   ;10;7;6;1
TUESDAY  ;7;43;6;1
THURSDAY ;3;20;6;1
WEDNESDAY;5;120;7;1
MONDAY   ;9;13;7;1
WEDNESDAY;1;27;7;1
WEDNESDAY;1;9;7;1
TUESDAY  ;3;3;7;1
SATURDAY ;3;0;6;1
MONDAY   ;5;1;6;1
TUESDAY  ;4;8;13;1
WEDNESDAY;1;44;7;1
MONDAY   ;7;45;7;1
SATURDAY ;9;65;7;1
FRIDAY   ;4;1;6;1
MONDAY   ;9;0;6;1
MONDAY   ;4;6;6;1
THURSDAY ;5;13;13;1
MONDAY   ;3;3;6;1
WEDNESDAY;6;1;6;1
MONDAY   ;2;39;13;1
FRIDAY   ;4;41;6;1
TUESDAY  ;2;55;7;1
SUNDAY   ;1;53;7;1
SUNDAY   ;12;91;6;1
WEDNESDAY;9;23;7;1
FRIDAY   ;8;57;7;1
THURSDAY ;1;7;7;1
TUESDAY  ;5;8;7;1
SUNDAY   ;8;52;6;1
SUNDAY   ;8;64;6;1
MONDAY   ;1;10;7;1
TUESDAY  ;10;5;13;1
THURSDAY ;10;15;13;1
SUNDAY   ;6;0;6;1
SUNDAY   ;2;5;7;1
WEDNESDAY;5;14;6;1
THURSDAY ;12;6;7;1
THURSDAY ;5;6;13;1
SATURDAY ;5;5;6;1
FRIDAY   ;9;7;7;1
THURSDAY ;3;3;7;1
SUNDAY   ;4;4;7;1
THURSDAY ;9;4;6;1
FRIDAY   ;8;18;6;1
SUNDAY   ;1;12;7;1
WEDNESDAY;11;37;7;1
SUNDAY   ;4;5;7;1
THURSDAY ;9;356;7;1
MONDAY   ;6;0;6;1
TUESDAY  ;8;15;7;1
SUNDAY   ;3;6;7;1
TUESDAY  ;6;36;7;1
SUNDAY   ;10;1;7;1
TUESDAY  ;8;131;7;1
SUNDAY   ;7;31;13;1
WEDNESDAY;6;8;7;1
SUNDAY   ;9;0;7;1
SATURDAY ;5;0;7;1
WEDNESDAY;5;31;6;1
TUESDAY  ;10;57;7;1
TUESDAY  ;5;3;6;1
THURSDAY ;3;21;7;1
MONDAY   ;7;11;13;1
MONDAY   ;7;6;6;1
SATURDAY ;2;3;7;1
SUNDAY   ;8;19;7;1
WEDNESDAY;1;9;7;1
WEDNESDAY;2;1;13;1
THURSDAY ;5;2;13;1
SUNDAY   ;8;26;6;1
WEDNESDAY;3;77;7;1
FRIDAY   ;5;33;6;1
TUESDAY  ;7;13;7;1
MONDAY   ;7;7;13;1
SUNDAY   ;8;10;7;1
SATURDAY ;10;57;6;1
TUESDAY  ;9;28;6;1
TUESDAY  ;8;20;6;1
SATURDAY ;5;0;6;1
WEDNESDAY;3;5;7;1
TUESDAY  ;1;4;7;1
MONDAY   ;7;5;13;1
MONDAY   ;7;6;6;1
MONDAY   ;9;19;6;1
TUESDAY  ;4;20;7;1
TUESDAY  ;7;5;7;1
FRIDAY   ;12;1;7;1
THURSDAY ;2;12;6;1
TUESDAY  ;3;2;6;1
WEDNESDAY;2;7;7;1
SUNDAY   ;4;31;7;1
SUNDAY   ;7;95;6;1
TUESDAY  ;8;41;6;1
FRIDAY   ;9;10;7;1
SUNDAY   ;7;11;13;1
THURSDAY ;6;6;6;1
SUNDAY   ;2;9;6;1
MONDAY   ;8;1;7;1
MONDAY   ;1;42;7;1
SATURDAY ;2;10;7;1
TUESDAY  ;9;19;6;1
SATURDAY ;10;4;6;1
WEDNESDAY;8;0;7;1
SATURDAY ;3;54;7;1
MONDAY   ;10;7;7;1
TUESDAY  ;4;25;6;1
MONDAY   ;3;3;13;1
MONDAY   ;9;7;13;1
TUESDAY  ;1;0;7;1
SATURDAY ;4;5;6;1
SUNDAY   ;9;5;7;1
FRIDAY   ;8;4;7;1
FRIDAY   ;3;0;7;1
SATURDAY ;6;95;6;1
SATURDAY ;9;3;7;1
SATURDAY ;2;3;7;1
WEDNESDAY;3;1;13;1
TUESDAY  ;10;4;6;1
TUESDAY  ;7;6;6;1
FRIDAY   ;8;11;6;1
FRIDAY   ;10;15;7;1
MONDAY   ;6;14;7;1
TUESDAY  ;9;4;13;1
WEDNESDAY;6;55;7;1
SUNDAY   ;7;73;7;1
TUESDAY  ;5;32;6;1
MONDAY   ;8;61;6;1
SATURDAY ;4;74;7;1
WEDNESDAY;1;5;7;1
THURSDAY ;2;0;7;1
TUESDAY  ;10;22;7;1
MONDAY   ;9;6;7;1
THURSDAY ;8;18;6;1
MONDAY   ;9;21;6;1
SUNDAY   ;7;3;7;1
THURSDAY ;2;50;7;1
TUESDAY  ;2;0;7;1
THURSDAY ;11;98;6;1
SUNDAY   ;6;5;7;1
THURSDAY ;8;9;7;1
MONDAY   ;9;19;6;1
SUNDAY   ;2;10;7;1
WEDNESDAY;8;26;7;1
TUESDAY  ;4;14;7;1
THURSDAY ;10;1;6;1
FRIDAY   ;1;0;7;1
SUNDAY   ;2;1;7;1
SUNDAY   ;2;152;7;1
MONDAY   ;5;33;6;1
SATURDAY ;3;18;7;1
TUESDAY  ;10;7;6;1
THURSDAY ;6;0;7;1
FRIDAY   ;12;1;7;1
SATURDAY ;6;18;7;1
SATURDAY ;8;0;7;1
SUNDAY   ;7;0;13;1
SUNDAY   ;5;58;6;1
WEDNESDAY;8;0;7;1
TUESDAY  ;4;12;7;1
TUESDAY  ;11;6;7;1
TUESDAY  ;5;13;7;1
MONDAY   ;1;10;7;1
TUESDAY  ;4;12;7;1
WEDNESDAY;6;38;6;1
MONDAY   ;7;6;7;1
MONDAY   ;2;13;7;1
SATURDAY ;10;51;7;1
MONDAY   ;6;14;7;1
MONDAY   ;2;4;7;1
MONDAY   ;4;52;6;1
SUNDAY   ;3;62;7;1
FRIDAY   ;8;1;7;1
FRIDAY   ;6;5;6;1
TUESDAY  ;7;31;6;1
SATURDAY ;4;16;7;1
WEDNESDAY;10;19;7;1
SATURDAY ;1;16;7;1
FRIDAY   ;5;108;13;1
TUESDAY  ;6;33;7;1
WEDNESDAY;3;41;13;1
TUESDAY  ;1;7;7;1
WEDNESDAY;1;19;7;1
WEDNESDAY;3;6;6;1
THURSDAY ;6;2;13;1
THURSDAY ;1;8;7;1
MONDAY   ;3;21;7;1
FRIDAY   ;7;227;1;1
FRIDAY   ;6;9;7;1
THURSDAY ;1;7;7;1
SUNDAY   ;2;17;7;1
SATURDAY ;6;4;7;1
MONDAY   ;9;1;6;1
TUESDAY  ;4;123;7;1
FRIDAY   ;7;0;7;1
TUESDAY  ;6;14;13;1
SUNDAY   ;5;0;7;1
SATURDAY ;1;11;7;1
MONDAY   ;5;7;7;1
TUESDAY  ;4;12;7;1
THURSDAY ;6;91;7;1
WEDNESDAY;5;5;13;1
THURSDAY ;1;3;7;1
THURSDAY ;9;28;6;1
TUESDAY  ;7;36;6;1
WEDNESDAY;3;27;3;1
TUESDAY  ;2;5;7;1
FRIDAY   ;10;36;7;1
THURSDAY ;8;12;6;1
SATURDAY ;8;25;6;1
SUNDAY   ;9;18;7;1
SUNDAY   ;9;52;6;1
SUNDAY   ;9;5;13;1
THURSDAY ;1;2;7;1
THURSDAY ;5;1;6;1
SATURDAY ;6;18;7;1
WEDNESDAY;4;0;7;1
SUNDAY   ;5;0;7;1
SUNDAY   ;4;1;6;1
SUNDAY   ;7;36;6;1
WEDNESDAY;1;6;7;1
SATURDAY ;10;1;7;1
MONDAY   ;6;0;7;1
TUESDAY  ;4;11;7;1
SUNDAY   ;7;5;13;1
THURSDAY ;2;0;7;1
SUNDAY   ;3;6;7;1
THURSDAY ;9;21;6;1
THURSDAY ;6;7;7;1
MONDAY   ;9;28;13;1
FRIDAY   ;6;38;7;1
SUNDAY   ;1;31;7;1
THURSDAY ;10;8;7;1
SUNDAY   ;7;8;7;1
SATURDAY ;6;18;7;1
SATURDAY ;3;10;7;1
WEDNESDAY;4;15;7;1
FRIDAY   ;5;13;7;1
THURSDAY ;1;0;7;1
SATURDAY ;6;27;6;1
TUESDAY  ;9;7;7;1
SUNDAY   ;3;12;7;1
MONDAY   ;3;4;6;1
WEDNESDAY;7;18;6;1
TUESDAY  ;8;10;6;1
TUESDAY  ;5;15;7;1
SUNDAY   ;1;3;7;1
THURSDAY ;1;14;7;1
FRIDAY   ;5;2;6;1
SATURDAY ;5;2;13;1
THURSDAY ;3;16;6;1
SATURDAY ;10;243;13;1
TUESDAY  ;2;57;1;1
THURSDAY ;10;66;6;1
TUESDAY  ;5;26;6;1
FRIDAY   ;5;15;6;1
WEDNESDAY;10;6;13;1
MONDAY   ;5;17;13;1
SUNDAY   ;6;1;7;1
THURSDAY ;9;8;6;1
WEDNESDAY;9;20;13;1
SATURDAY ;9;10;7;1
SATURDAY ;6;2;6;1
FRIDAY   ;8;10;7;1
FRIDAY   ;7;11;7;1
THURSDAY ;3;7;6;1
SATURDAY ;6;0;7;1
MONDAY   ;1;41;7;1
THURSDAY ;7;11;6;1
FRIDAY   ;6;38;7;1
THURSDAY ;10;8;7;1
TUESDAY  ;8;63;6;1
THURSDAY ;10;37;7;1
SATURDAY ;1;0;7;1
FRIDAY   ;7;92;6;1
SUNDAY   ;7;10;7;1
FRIDAY   ;6;52;7;1
FRIDAY   ;10;18;6;1
SUNDAY   ;10;320;13;1
WEDNESDAY;4;8;7;1
FRIDAY   ;8;7;7;1
THURSDAY ;8;26;6;1
MONDAY   ;9;13;7;1
MONDAY   ;4;76;6;1
SUNDAY   ;10;20;7;1
THURSDAY ;1;30;7;1
WEDNESDAY;9;21;7;1
SUNDAY   ;7;1;13;1
SUNDAY   ;1;0;7;1
WEDNESDAY;4;14;7;1
SUNDAY   ;1;6;7;1
TUESDAY  ;3;7;7;1
SATURDAY ;3;0;6;1
WEDNESDAY;10;8;7;1
THURSDAY ;6;0;7;1
WEDNESDAY;10;20;6;1
WEDNESDAY;12;78;6;1
MONDAY   ;3;0;7;1
MONDAY   ;1;3;7;1
TUESDAY  ;9;13;7;1
WEDNESDAY;7;13;7;1
SATURDAY ;8;143;6;1
FRIDAY   ;4;34;6;1
SATURDAY ;5;16;6;1
SUNDAY   ;4;4;7;1
WEDNESDAY;2;0;7;1
TUESDAY  ;8;73;6;1
SUNDAY   ;1;9;7;1
TUESDAY  ;10;15;6;1
WEDNESDAY;7;74;6;1
MONDAY   ;5;54;6;1
SATURDAY ;6;10;6;1
WEDNESDAY;4;8;7;1
THURSDAY ;7;41;6;1
FRIDAY   ;6;44;7;1
SUNDAY   ;4;9;13;1
SATURDAY ;8;37;6;1
FRIDAY   ;1;1;7;1
FRIDAY   ;3;10;13;1
WEDNESDAY;5;1;13;1
SUNDAY   ;8;25;6;1
TUESDAY  ;5;46;6;1
MONDAY   ;11;41;6;1
FRIDAY   ;2;1;6;1
MONDAY   ;6;49;6;1
THURSDAY ;6;7;6;1
SATURDAY ;4;5;6;1
FRIDAY   ;8;15;6;1
WEDNESDAY;9;8;6;1
THURSDAY ;11;55;6;1
FRIDAY   ;7;122;6;1
MONDAY   ;8;47;6;1
SATURDAY ;11;26;6;1
SATURDAY ;8;23;6;1
FRIDAY   ;11;19;6;1
MONDAY   ;10;14;6;1
MONDAY   ;10;14;6;1
MONDAY   ;8;58;6;1
SATURDAY ;5;11;6;1
MONDAY   ;7;137;6;1
THURSDAY ;11;76;6;1
TUESDAY  ;8;74;6;1
SATURDAY ;9;45;6;1
SUNDAY   ;9;17;6;1
SUNDAY   ;4;241;6;1
TUESDAY  ;1;155;7;1
FRIDAY   ;4;29;7;1
MONDAY   ;5;14;7;1
SUNDAY   ;3;2;7;1
WEDNESDAY;10;7;7;1
TUESDAY  ;3;25;7;1
MONDAY   ;3;24;6;1
FRIDAY   ;5;4;13;1
THURSDAY ;4;9;7;1
WEDNESDAY;7;21;7;1
WEDNESDAY;4;15;7;1
SATURDAY ;8;19;7;1
SUNDAY   ;6;8;6;1
TUESDAY  ;3;35;7;1
SUNDAY   ;10;3;6;1
SATURDAY ;4;2;6;1
THURSDAY ;2;0;6;1
TUESDAY  ;9;100;6;1
THURSDAY ;5;45;6;1
SATURDAY ;2;17;6;1
THURSDAY ;3;1;13;1
THURSDAY ;5;118;7;1
FRIDAY   ;10;11;7;1
MONDAY   ;4;5;7;1
SUNDAY   ;10;45;7;1
SUNDAY   ;3;68;6;1
THURSDAY ;3;28;13;1
SUNDAY   ;3;12;7;1
THURSDAY ;3;0;7;1
SUNDAY   ;7;3;7;1
MONDAY   ;8;168;7;1
TUESDAY  ;9;28;6;1
SUNDAY   ;6;5;7;1
WEDNESDAY;4;8;7;1
THURSDAY ;7;19;13;1
TUESDAY  ;1;0;7;1
WEDNESDAY;10;20;7;1
THURSDAY ;4;0;6;1
MONDAY   ;5;4;13;1
FRIDAY   ;8;2;7;1
MONDAY   ;4;0;7;1
TUESDAY  ;7;3;7;1
THURSDAY ;7;10;7;1
MONDAY   ;10;52;6;1
THURSDAY ;10;8;7;1
TUESDAY  ;6;7;6;1
SUNDAY   ;9;10;7;1
SUNDAY   ;7;0;6;1
TUESDAY  ;7;6;7;1
THURSDAY ;10;14;7;1
SUNDAY   ;4;3;6;1
TUESDAY  ;9;14;6;1
THURSDAY ;10;9;6;1
TUESDAY  ;9;7;7;1
WEDNESDAY;9;22;6;1
THURSDAY ;6;7;13;1
SUNDAY   ;2;0;7;1
THURSDAY ;1;24;7;1
SUNDAY   ;7;6;12;1
MONDAY   ;9;1;12;1
MONDAY   ;10;123;1;1
WEDNESDAY;9;18;1;1
THURSDAY ;10;12;12;1
WEDNESDAY;9;80;1;1
WEDNESDAY;5;69;1;1
MONDAY   ;9;61;1;1
WEDNESDAY;3;2;1;1
SUNDAY   ;4;40;1;1
FRIDAY   ;6;88;1;1
SATURDAY ;10;1;7;1
MONDAY   ;8;13;7;1
WEDNESDAY;9;40;13;1
FRIDAY   ;10;4;6;1
TUESDAY  ;1;157;6;1
SATURDAY ;1;108;6;1
SATURDAY ;1;100;6;1
WEDNESDAY;1;81;6;1
WEDNESDAY;1;91;6;1
MONDAY   ;1;74;6;1
TUESDAY  ;1;55;6;1
SATURDAY ;1;66;6;1
SATURDAY ;1;51;6;1
FRIDAY   ;1;44;6;1
FRIDAY   ;1;34;6;1
MONDAY   ;1;19;6;1
MONDAY   ;1;19;6;1
MONDAY   ;2;46;6;1
SATURDAY ;1;14;6;1
WEDNESDAY;1;23;6;1
THURSDAY ;1;10;6;1
MONDAY   ;1;1;6;1
WEDNESDAY;1;8;6;1
MONDAY   ;2;33;6;1
WEDNESDAY;1;7;6;1
SATURDAY ;1;16;6;1
WEDNESDAY;1;13;6;1
FRIDAY   ;2;36;6;1
TUESDAY  ;1;5;6;1
MONDAY   ;1;12;6;1
FRIDAY   ;1;1;6;1
SATURDAY ;1;8;6;1
SUNDAY   ;1;0;6;1
THURSDAY ;1;4;6;1
SUNDAY   ;1;10;6;1
TUESDAY  ;1;5;6;1
SUNDAY   ;2;9;6;1
FRIDAY   ;2;9;6;1
WEDNESDAY;1;0;6;1
THURSDAY ;2;4;6;1
TUESDAY  ;2;2;6;1
FRIDAY   ;2;4;6;1
WEDNESDAY;2;216;6;1
THURSDAY ;2;216;6;1
THURSDAY ;5;174;6;1
TUESDAY  ;2;92;6;1
THURSDAY ;2;63;6;1
MONDAY   ;2;38;6;1
WEDNESDAY;3;69;6;1
WEDNESDAY;3;58;6;1
THURSDAY ;2;17;6;1
MONDAY   ;3;41;6;1
THURSDAY ;2;16;6;1
FRIDAY   ;3;37;6;1
WEDNESDAY;12;29;6;1
SATURDAY ;11;18;6;1
MONDAY   ;12;15;6;1
MONDAY   ;12;43;6;1
WEDNESDAY;12;73;7;1
SUNDAY   ;11;16;7;1
SATURDAY ;12;54;6;1
SATURDAY ;11;91;6;1
SUNDAY   ;11;31;7;1
MONDAY   ;12;30;6;1
SUNDAY   ;12;36;6;1
THURSDAY ;12;80;7;1
SUNDAY   ;12;35;6;1
SATURDAY ;12;31;7;1
FRIDAY   ;12;76;7;1
SATURDAY ;12;49;7;1
FRIDAY   ;12;47;7;1
MONDAY   ;11;8;6;1
FRIDAY   ;11;22;6;1
WEDNESDAY;11;1;7;1
SUNDAY   ;11;1;6;1
THURSDAY ;11;0;6;1
SUNDAY   ;12;16;7;1
FRIDAY   ;12;12;7;1
SUNDAY   ;12;73;6;1
MONDAY   ;12;39;6;1
MONDAY   ;12;3;6;1
SATURDAY ;12;12;6;1
THURSDAY ;12;2;6;1
FRIDAY   ;12;10;6;1
FRIDAY   ;11;2;7;1
WEDNESDAY;12;37;6;1
FRIDAY   ;12;31;6;1
MONDAY   ;12;47;6;1
TUESDAY  ;11;8;6;1
FRIDAY   ;12;8;6;1
WEDNESDAY;10;0;6;1
SATURDAY ;12;41;6;1
SATURDAY ;11;11;6;1
SATURDAY ;11;11;6;1
TUESDAY  ;10;5;6;1
WEDNESDAY;12;44;6;1
TUESDAY  ;12;62;6;1
MONDAY   ;11;25;1;1
SUNDAY   ;11;10;7;1
SUNDAY   ;12;28;6;1
MONDAY   ;11;18;7;1
SATURDAY ;12;32;6;1
FRIDAY   ;11;1;7;1
TUESDAY  ;11;4;7;1
TUESDAY  ;5;7;13;1
TUESDAY  ;5;11;13;1
WEDNESDAY;5;13;6;1
THURSDAY ;5;18;6;1
SATURDAY ;12;81;6;1
SUNDAY   ;5;17;6;1
THURSDAY ;5;7;6;1
THURSDAY ;5;13;6;1
MONDAY   ;5;15;6;1
FRIDAY   ;11;17;6;1
MONDAY   ;4;14;6;1
SUNDAY   ;6;39;6;1
THURSDAY ;6;56;6;1
THURSDAY ;9;46;6;1
WEDNESDAY;10;39;6;1
WEDNESDAY;10;8;6;1
THURSDAY ;3;37;6;1
SUNDAY   ;3;21;6;1
MONDAY   ;6;22;6;1
WEDNESDAY;12;65;6;1
SUNDAY   ;4;11;6;1
FRIDAY   ;8;2;6;1
SUNDAY   ;12;99;6;1
SATURDAY ;12;83;6;1
THURSDAY ;11;31;6;1
WEDNESDAY;10;23;6;1
SUNDAY   ;9;16;6;1
FRIDAY   ;3;18;6;1
THURSDAY ;12;125;6;1
FRIDAY   ;6;29;6;1
FRIDAY   ;11;27;6;1
TUESDAY  ;6;17;6;1
FRIDAY   ;12;67;6;1
FRIDAY   ;8;2;6;1
FRIDAY   ;3;18;6;1
THURSDAY ;5;15;6;1
SUNDAY   ;8;162;6;1
SATURDAY ;10;15;6;1
FRIDAY   ;9;28;6;1
SATURDAY ;6;18;6;1
FRIDAY   ;12;46;6;1
SATURDAY ;2;5;7;1
SATURDAY ;9;3;6;1
SUNDAY   ;11;11;13;1
SATURDAY ;3;19;6;1
FRIDAY   ;5;46;6;1
FRIDAY   ;4;2;7;1
TUESDAY  ;1;1;7;1
SATURDAY ;8;2;6;1
MONDAY   ;1;42;7;1
SATURDAY ;4;1;6;1
THURSDAY ;10;2;6;1
SUNDAY   ;7;2;6;1
FRIDAY   ;3;2;6;1
SATURDAY ;2;4;7;1
SUNDAY   ;6;39;6;1
SUNDAY   ;3;5;6;1
MONDAY   ;9;38;6;1
SUNDAY   ;8;37;6;1
FRIDAY   ;9;70;6;1
THURSDAY ;5;37;6;1
THURSDAY ;6;15;6;1
WEDNESDAY;4;1;6;1
THURSDAY ;6;2;6;1
FRIDAY   ;4;63;1;1
TUESDAY  ;7;12;13;1
WEDNESDAY;7;5;6;1
WEDNESDAY;6;23;6;1
THURSDAY ;10;96;7;1
THURSDAY ;6;24;6;1
WEDNESDAY;10;23;6;1
SATURDAY ;5;2;6;1
FRIDAY   ;2;43;6;1
SATURDAY ;5;1;7;1
SATURDAY ;5;61;6;1
THURSDAY ;8;21;6;1
THURSDAY ;1;9;7;1
WEDNESDAY;6;7;6;1
SATURDAY ;10;16;6;1
SUNDAY   ;4;152;13;1
MONDAY   ;9;21;6;1
MONDAY   ;4;0;6;1
TUESDAY  ;8;2;6;1
TUESDAY  ;10;2;6;1
WEDNESDAY;2;6;6;1
TUESDAY  ;8;2;6;1
SATURDAY ;8;47;6;1
TUESDAY  ;3;1;6;1
SUNDAY   ;6;52;13;1
FRIDAY   ;2;16;6;1
WEDNESDAY;9;34;6;1
WEDNESDAY;8;15;13;1
MONDAY   ;2;41;7;1
WEDNESDAY;7;1;6;1
FRIDAY   ;7;2;6;1
SUNDAY   ;9;6;13;1
SATURDAY ;7;15;6;1
TUESDAY  ;9;23;6;1
FRIDAY   ;4;10;6;1
SUNDAY   ;11;54;6;1
TUESDAY  ;7;36;6;1
SATURDAY ;9;24;6;1
SATURDAY ;6;58;6;1
SATURDAY ;1;17;7;1
MONDAY   ;4;4;6;1
FRIDAY   ;3;1;6;1
SATURDAY ;9;34;6;1
WEDNESDAY;9;35;6;1
WEDNESDAY;5;44;6;1
FRIDAY   ;5;39;6;1
MONDAY   ;9;23;6;1
SATURDAY ;4;1;6;1
THURSDAY ;3;0;7;1
MONDAY   ;2;44;7;1
SUNDAY   ;9;6;6;1
WEDNESDAY;5;26;6;1
SUNDAY   ;7;3;6;1
MONDAY   ;10;24;6;1
SATURDAY ;5;21;6;1
