;adults;children;leaddays;lengthofstay;arrivaldateweekday;channel;language;currency;cluster
7949;2000;0;0;1;wednesday;sbe;fr-fr;eur;Transient
7950;2000;0;0;1;wednesday;sbe;fr-fr;gbp;Transient
7951;2000;0;0;1;wednesday;sbe;fr-fr;others;Transient
7952;2000;0;0;1;wednesday;sbe;de-de;usd;Transient
7953;2000;0;0;1;wednesday;sbe;de-de;eur;Transient
7954;2000;0;0;1;wednesday;sbe;de-de;gbp;Transient
7955;2000;0;0;1;wednesday;sbe;de-de;others;Transient
7956;2000;0;0;1;wednesday;sbe;it-it;usd;Transient
7957;2000;0;0;1;wednesday;sbe;it-it;eur;Transient
7958;2000;0;0;1;wednesday;sbe;it-it;gbp;Transient
7959;2000;0;0;1;wednesday;sbe;it-it;others;Transient
7960;2000;0;0;1;wednesday;sbe;es-es;usd;Transient
7961;2000;0;0;1;wednesday;sbe;es-es;eur;Transient
7962;2000;0;0;1;wednesday;sbe;es-es;gbp;Transient
7963;2000;0;0;1;wednesday;sbe;es-es;others;Transient
7964;2000;0;0;1;wednesday;sbe;others;usd;Transient
7965;2000;0;0;1;wednesday;sbe;others;eur;Transient
7966;2000;0;0;1;wednesday;sbe;others;gbp;Transient
7967;2000;0;0;1;wednesday;sbe;others;others;Transient
7968;2000;0;0;1;wednesday;mobileweb;en-us;usd;Transient
7969;2000;0;0;1;wednesday;mobileweb;en-us;eur;Transient
7970;2000;0;0;1;wednesday;mobileweb;en-us;gbp;Transient
7971;2000;0;0;1;wednesday;mobileweb;en-us;others;Transient
7972;2000;0;0;1;wednesday;mobileweb;fr-fr;usd;Transient
7973;2000;0;0;1;wednesday;mobileweb;fr-fr;eur;Transient
7974;2000;0;0;1;wednesday;mobileweb;fr-fr;gbp;Transient
7975;2000;0;0;1;wednesday;mobileweb;fr-fr;others;Transient
7976;2000;0;0;1;wednesday;mobileweb;de-de;usd;Transient
7977;2000;0;0;1;wednesday;mobileweb;de-de;eur;Transient
7978;2000;0;0;1;wednesday;mobileweb;de-de;gbp;Transient
7979;2000;0;0;1;wednesday;mobileweb;de-de;others;Transient
7980;2000;0;0;1;wednesday;mobileweb;it-it;usd;Transient
7981;2000;0;0;1;wednesday;mobileweb;it-it;eur;Transient
7982;2000;0;0;1;wednesday;mobileweb;it-it;gbp;Transient
7983;2000;0;0;1;wednesday;mobileweb;it-it;others;Transient
7984;2000;0;0;1;wednesday;mobileweb;es-es;usd;Transient
7985;2000;0;0;1;wednesday;mobileweb;es-es;eur;Transient
7986;2000;0;0;1;wednesday;mobileweb;es-es;gbp;Transient
7987;2000;0;0;1;wednesday;mobileweb;es-es;others;Transient
7988;2000;0;0;1;wednesday;mobileweb;others;usd;Transient
7989;2000;0;0;1;wednesday;mobileweb;others;eur;Transient
7990;2000;0;0;1;wednesday;mobileweb;others;gbp;Transient
7991;2000;0;0;1;wednesday;mobileweb;others;others;Transient
7992;2000;0;0;1;wednesday;gds;en-us;usd;Transient
7993;2000;0;0;1;wednesday;gds;en-us;eur;Transient
7994;2000;0;0;1;wednesday;gds;en-us;gbp;Transient
7995;2000;0;0;1;wednesday;gds;en-us;others;Transient
7996;2000;0;0;1;wednesday;gds;fr-fr;usd;Transient
7997;2000;0;0;1;wednesday;gds;fr-fr;eur;Transient
7998;2000;0;0;1;wednesday;gds;fr-fr;gbp;Transient
7999;2000;0;0;1;wednesday;gds;fr-fr;others;Transient
8000;2000;0;0;1;wednesday;gds;de-de;usd;Transient
8001;2000;0;0;1;wednesday;gds;de-de;eur;Transient
8002;2000;0;0;1;wednesday;gds;de-de;gbp;Transient
8003;2000;0;0;1;wednesday;gds;de-de;others;Transient
8004;2000;0;0;1;wednesday;gds;it-it;usd;Transient
8005;2000;0;0;1;wednesday;gds;it-it;eur;Transient
8006;2000;0;0;1;wednesday;gds;it-it;gbp;Transient
8007;2000;0;0;1;wednesday;gds;it-it;others;Transient
8008;2000;0;0;1;wednesday;gds;es-es;usd;Transient
8009;2000;0;0;1;wednesday;gds;es-es;eur;Transient
8010;2000;0;0;1;wednesday;gds;es-es;gbp;Transient
8011;2000;0;0;1;wednesday;gds;es-es;others;Transient
8012;2000;0;0;1;wednesday;gds;others;usd;Transient
8013;2000;0;0;1;wednesday;gds;others;eur;Transient
8014;2000;0;0;1;wednesday;gds;others;gbp;Transient
8015;2000;0;0;1;wednesday;gds;others;others;Transient
8016;2000;0;0;1;wednesday;others;en-us;usd;Transient
8017;2000;0;0;1;wednesday;others;en-us;eur;Transient
8018;2000;0;0;1;wednesday;others;en-us;gbp;Transient
8019;2000;0;0;1;wednesday;others;en-us;others;Transient
8020;2000;0;0;1;wednesday;others;fr-fr;usd;Transient
8021;2000;0;0;1;wednesday;others;fr-fr;eur;Transient
8022;2000;0;0;1;wednesday;others;fr-fr;gbp;Transient
8023;2000;0;0;1;wednesday;others;fr-fr;others;Transient
8024;2000;0;0;1;wednesday;others;de-de;usd;Transient
8025;2000;0;0;1;wednesday;others;de-de;eur;Transient
8026;2000;0;0;1;wednesday;others;de-de;gbp;Transient
8027;2000;0;0;1;wednesday;others;de-de;others;Transient
8028;2000;0;0;1;wednesday;others;it-it;usd;Transient
8029;2000;0;0;1;wednesday;others;it-it;eur;Transient
8030;2000;0;0;1;wednesday;others;it-it;gbp;Transient
8031;2000;0;0;1;wednesday;others;it-it;others;Transient
8032;2000;0;0;1;wednesday;others;es-es;usd;Transient
8033;2000;0;0;1;wednesday;others;es-es;eur;Transient
8034;2000;0;0;1;wednesday;others;es-es;gbp;Transient
8035;2000;0;0;1;wednesday;others;es-es;others;Transient
8036;2000;0;0;1;wednesday;others;others;usd;Transient
8037;2000;0;0;1;wednesday;others;others;eur;Transient
8038;2000;0;0;1;wednesday;others;others;gbp;Transient
8039;2000;0;0;1;wednesday;others;others;others;Transient
8040;2000;0;0;1;thursday;web;en-us;usd;Transient
8041;2000;0;0;1;thursday;web;en-us;eur;Transient
8042;2000;0;0;1;thursday;web;en-us;gbp;Transient
8043;2000;0;0;1;thursday;web;en-us;others;Transient
8044;2000;0;0;1;thursday;web;fr-fr;usd;Transient
8045;2000;0;0;1;thursday;web;fr-fr;eur;Transient
8046;2000;0;0;1;thursday;web;fr-fr;gbp;Transient
8047;2000;0;0;1;thursday;web;fr-fr;others;Transient
8048;2000;0;0;1;thursday;web;de-de;usd;Transient
8049;2000;0;0;1;thursday;web;de-de;eur;Transient
8050;2000;0;0;1;thursday;web;de-de;gbp;Transient
8051;2000;0;0;1;thursday;web;de-de;others;Transient
8052;2000;0;0;1;thursday;web;it-it;usd;Transient
8053;2000;0;0;1;thursday;web;it-it;eur;Transient
8054;2000;0;0;1;thursday;web;it-it;gbp;Transient
8055;2000;0;0;1;thursday;web;it-it;others;Transient
8056;2000;0;0;1;thursday;web;es-es;usd;Transient
8057;2000;0;0;1;thursday;web;es-es;eur;Transient
8058;2000;0;0;1;thursday;web;es-es;gbp;Transient
8059;2000;0;0;1;thursday;web;es-es;others;Transient
8060;2000;0;0;1;thursday;web;others;usd;Transient
8061;2000;0;0;1;thursday;web;others;eur;Transient
8062;2000;0;0;1;thursday;web;others;gbp;Transient
8063;2000;0;0;1;thursday;web;others;others;Transient
8064;2000;0;0;1;thursday;sbe;en-us;usd;Transient
8065;2000;0;0;1;thursday;sbe;en-us;eur;Transient
8066;2000;0;0;1;thursday;sbe;en-us;gbp;Transient
8067;2000;0;0;1;thursday;sbe;en-us;others;Transient
8068;2000;0;0;1;thursday;sbe;fr-fr;usd;Transient
8069;2000;0;0;1;thursday;sbe;fr-fr;eur;Transient
8070;2000;0;0;1;thursday;sbe;fr-fr;gbp;Transient
8071;2000;0;0;1;thursday;sbe;fr-fr;others;Transient
8072;2000;0;0;1;thursday;sbe;de-de;usd;Transient
8073;2000;0;0;1;thursday;sbe;de-de;eur;Transient
8074;2000;0;0;1;thursday;sbe;de-de;gbp;Transient
8075;2000;0;0;1;thursday;sbe;de-de;others;Transient
8076;2000;0;0;1;thursday;sbe;it-it;usd;Transient
8077;2000;0;0;1;thursday;sbe;it-it;eur;Transient
8078;2000;0;0;1;thursday;sbe;it-it;gbp;Transient
8079;2000;0;0;1;thursday;sbe;it-it;others;Transient
8080;2000;0;0;1;thursday;sbe;es-es;usd;Transient
8081;2000;0;0;1;thursday;sbe;es-es;eur;Transient
8082;2000;0;0;1;thursday;sbe;es-es;gbp;Transient
8083;2000;0;0;1;thursday;sbe;es-es;others;Transient
8084;2000;0;0;1;thursday;sbe;others;usd;Transient
8085;2000;0;0;1;thursday;sbe;others;eur;Transient
8086;2000;0;0;1;thursday;sbe;others;gbp;Transient
8087;2000;0;0;1;thursday;sbe;others;others;Transient
8088;2000;0;0;1;thursday;mobileweb;en-us;usd;Transient
8089;2000;0;0;1;thursday;mobileweb;en-us;eur;Transient
8090;2000;0;0;1;thursday;mobileweb;en-us;gbp;Transient
8091;2000;0;0;1;thursday;mobileweb;en-us;others;Transient
8092;2000;0;0;1;thursday;mobileweb;fr-fr;usd;Transient
8093;2000;0;0;1;thursday;mobileweb;fr-fr;eur;Transient
8094;2000;0;0;1;thursday;mobileweb;fr-fr;gbp;Transient
8095;2000;0;0;1;thursday;mobileweb;fr-fr;others;Transient
8096;2000;0;0;1;thursday;mobileweb;de-de;usd;Transient
8097;2000;0;0;1;thursday;mobileweb;de-de;eur;Transient
8098;2000;0;0;1;thursday;mobileweb;de-de;gbp;Transient
8099;2000;0;0;1;thursday;mobileweb;de-de;others;Transient
8100;2000;0;0;1;thursday;mobileweb;it-it;usd;Transient
8101;2000;0;0;1;thursday;mobileweb;it-it;eur;Transient
8102;2000;0;0;1;thursday;mobileweb;it-it;gbp;Transient
8103;2000;0;0;1;thursday;mobileweb;it-it;others;Transient
8104;2000;0;0;1;thursday;mobileweb;es-es;usd;Transient
8105;2000;0;0;1;thursday;mobileweb;es-es;eur;Transient
8106;2000;0;0;1;thursday;mobileweb;es-es;gbp;Transient
8107;2000;0;0;1;thursday;mobileweb;es-es;others;Transient
8108;2000;0;0;1;thursday;mobileweb;others;usd;Transient
8109;2000;0;0;1;thursday;mobileweb;others;eur;Transient
8110;2000;0;0;1;thursday;mobileweb;others;gbp;Transient
8111;2000;0;0;1;thursday;mobileweb;others;others;Transient
8112;2000;0;0;1;thursday;gds;en-us;usd;Transient
8113;2000;0;0;1;thursday;gds;en-us;eur;Transient
8114;2000;0;0;1;thursday;gds;en-us;gbp;Transient
8115;2000;0;0;1;thursday;gds;en-us;others;Transient
8116;2000;0;0;1;thursday;gds;fr-fr;usd;Transient
8117;2000;0;0;1;thursday;gds;fr-fr;eur;Transient
8118;2000;0;0;1;thursday;gds;fr-fr;gbp;Transient
8119;2000;0;0;1;thursday;gds;fr-fr;others;Transient
8120;2000;0;0;1;thursday;gds;de-de;usd;Transient
8121;2000;0;0;1;thursday;gds;de-de;eur;Transient
8122;2000;0;0;1;thursday;gds;de-de;gbp;Transient
8123;2000;0;0;1;thursday;gds;de-de;others;Transient
8124;2000;0;0;1;thursday;gds;it-it;usd;Transient
8125;2000;0;0;1;thursday;gds;it-it;eur;Transient
8126;2000;0;0;1;thursday;gds;it-it;gbp;Transient
8127;2000;0;0;1;thursday;gds;it-it;others;Transient
8128;2000;0;0;1;thursday;gds;es-es;usd;Transient
8129;2000;0;0;1;thursday;gds;es-es;eur;Transient
8130;2000;0;0;1;thursday;gds;es-es;gbp;Transient
8131;2000;0;0;1;thursday;gds;es-es;others;Transient
8132;2000;0;0;1;thursday;gds;others;usd;Transient
8133;2000;0;0;1;thursday;gds;others;eur;Transient
8134;2000;0;0;1;thursday;gds;others;gbp;Transient
8135;2000;0;0;1;thursday;gds;others;others;Transient
8136;2000;0;0;1;thursday;others;en-us;usd;Transient
8137;2000;0;0;1;thursday;others;en-us;eur;Transient
8138;2000;0;0;1;thursday;others;en-us;gbp;Transient
8139;2000;0;0;1;thursday;others;en-us;others;Transient
8140;2000;0;0;1;thursday;others;fr-fr;usd;Transient
8141;2000;0;0;1;thursday;others;fr-fr;eur;Transient
8142;2000;0;0;1;thursday;others;fr-fr;gbp;Transient
8143;2000;0;0;1;thursday;others;fr-fr;others;Transient
8144;2000;0;0;1;thursday;others;de-de;usd;Transient
8145;2000;0;0;1;thursday;others;de-de;eur;Transient
8146;2000;0;0;1;thursday;others;de-de;gbp;Transient
8147;2000;0;0;1;thursday;others;de-de;others;Transient
8148;2000;0;0;1;thursday;others;it-it;usd;Transient
8149;2000;0;0;1;thursday;others;it-it;eur;Transient
8150;2000;0;0;1;thursday;others;it-it;gbp;Transient
8151;2000;0;0;1;thursday;others;it-it;others;Transient
8152;2000;0;0;1;thursday;others;es-es;usd;Transient
8153;2000;0;0;1;thursday;others;es-es;eur;Transient
8154;2000;0;0;1;thursday;others;es-es;gbp;Transient
8155;2000;0;0;1;thursday;others;es-es;others;Transient
8156;2000;0;0;1;thursday;others;others;usd;Transient
8157;2000;0;0;1;thursday;others;others;eur;Transient
8158;2000;0;0;1;thursday;others;others;gbp;Transient
8159;2000;0;0;1;thursday;others;others;others;Transient
8160;2000;0;0;1;friday;web;en-us;usd;Transient
8161;2000;0;0;1;friday;web;en-us;eur;Transient
8162;2000;0;0;1;friday;web;en-us;gbp;Transient
8163;2000;0;0;1;friday;web;en-us;others;Transient
8164;2000;0;0;1;friday;web;fr-fr;usd;Transient
8165;2000;0;0;1;friday;web;fr-fr;eur;Transient
8166;2000;0;0;1;friday;web;fr-fr;gbp;Transient
8167;2000;0;0;1;friday;web;fr-fr;others;Transient
8168;2000;0;0;1;friday;web;de-de;usd;Transient
8169;2000;0;0;1;friday;web;de-de;eur;Transient
8170;2000;0;0;1;friday;web;de-de;gbp;Transient
8171;2000;0;0;1;friday;web;de-de;others;Transient
8172;2000;0;0;1;friday;web;it-it;usd;Transient
8173;2000;0;0;1;friday;web;it-it;eur;Transient
8174;2000;0;0;1;friday;web;it-it;gbp;Transient
8175;2000;0;0;1;friday;web;it-it;others;Transient
8176;2000;0;0;1;friday;web;es-es;usd;Transient
8177;2000;0;0;1;friday;web;es-es;eur;Transient
8178;2000;0;0;1;friday;web;es-es;gbp;Transient
8179;2000;0;0;1;friday;web;es-es;others;Transient
8180;2000;0;0;1;friday;web;others;usd;Transient
8181;2000;0;0;1;friday;web;others;eur;Transient
8182;2000;0;0;1;friday;web;others;gbp;Transient
8183;2000;0;0;1;friday;web;others;others;Transient
8184;2000;0;0;1;friday;sbe;en-us;usd;Transient
8185;2000;0;0;1;friday;sbe;en-us;eur;Transient
8186;2000;0;0;1;friday;sbe;en-us;gbp;Transient
8187;2000;0;0;1;friday;sbe;en-us;others;Transient
8188;2000;0;0;1;friday;sbe;fr-fr;usd;Transient
8189;2000;0;0;1;friday;sbe;fr-fr;eur;Transient
8190;2000;0;0;1;friday;sbe;fr-fr;gbp;Transient
8191;2000;0;0;1;friday;sbe;fr-fr;others;Transient
8192;2000;0;0;1;friday;sbe;de-de;usd;Transient
8193;2000;0;0;1;friday;sbe;de-de;eur;Transient
8194;2000;0;0;1;friday;sbe;de-de;gbp;Transient
8195;2000;0;0;1;friday;sbe;de-de;others;Transient
8196;2000;0;0;1;friday;sbe;it-it;usd;Transient
8197;2000;0;0;1;friday;sbe;it-it;eur;Transient
8198;2000;0;0;1;friday;sbe;it-it;gbp;Transient
8199;2000;0;0;1;friday;sbe;it-it;others;Transient
8200;2000;0;0;1;friday;sbe;es-es;usd;Transient
8201;2000;0;0;1;friday;sbe;es-es;eur;Transient
8202;2000;0;0;1;friday;sbe;es-es;gbp;Transient
8203;2000;0;0;1;friday;sbe;es-es;others;Transient
8204;2000;0;0;1;friday;sbe;others;usd;Transient
8205;2000;0;0;1;friday;sbe;others;eur;Transient
8206;2000;0;0;1;friday;sbe;others;gbp;Transient
8207;2000;0;0;1;friday;sbe;others;others;Transient
8208;2000;0;0;1;friday;mobileweb;en-us;usd;Transient
8209;2000;0;0;1;friday;mobileweb;en-us;eur;Transient
8210;2000;0;0;1;friday;mobileweb;en-us;gbp;Transient
8211;2000;0;0;1;friday;mobileweb;en-us;others;Transient
8212;2000;0;0;1;friday;mobileweb;fr-fr;usd;Transient
8213;2000;0;0;1;friday;mobileweb;fr-fr;eur;Transient
8214;2000;0;0;1;friday;mobileweb;fr-fr;gbp;Transient
8215;2000;0;0;1;friday;mobileweb;fr-fr;others;Transient
8216;2000;0;0;1;friday;mobileweb;de-de;usd;Transient
8217;2000;0;0;1;friday;mobileweb;de-de;eur;Transient
8218;2000;0;0;1;friday;mobileweb;de-de;gbp;Transient
8219;2000;0;0;1;friday;mobileweb;de-de;others;Transient
8220;2000;0;0;1;friday;mobileweb;it-it;usd;Transient
8221;2000;0;0;1;friday;mobileweb;it-it;eur;Transient
8222;2000;0;0;1;friday;mobileweb;it-it;gbp;Transient
8223;2000;0;0;1;friday;mobileweb;it-it;others;Transient
8224;2000;0;0;1;friday;mobileweb;es-es;usd;Transient
8225;2000;0;0;1;friday;mobileweb;es-es;eur;Transient
8226;2000;0;0;1;friday;mobileweb;es-es;gbp;Transient
8227;2000;0;0;1;friday;mobileweb;es-es;others;Transient
8228;2000;0;0;1;friday;mobileweb;others;usd;Transient
8229;2000;0;0;1;friday;mobileweb;others;eur;Transient
8230;2000;0;0;1;friday;mobileweb;others;gbp;Transient
8231;2000;0;0;1;friday;mobileweb;others;others;Transient
8232;2000;0;0;1;friday;gds;en-us;usd;Transient
8233;2000;0;0;1;friday;gds;en-us;eur;Transient
8234;2000;0;0;1;friday;gds;en-us;gbp;Transient
8235;2000;0;0;1;friday;gds;en-us;others;Transient
8236;2000;0;0;1;friday;gds;fr-fr;usd;Transient
8237;2000;0;0;1;friday;gds;fr-fr;eur;Transient
8238;2000;0;0;1;friday;gds;fr-fr;gbp;Transient
8239;2000;0;0;1;friday;gds;fr-fr;others;Transient
8240;2000;0;0;1;friday;gds;de-de;usd;Transient
8241;2000;0;0;1;friday;gds;de-de;eur;Transient
8242;2000;0;0;1;friday;gds;de-de;gbp;Transient
8243;2000;0;0;1;friday;gds;de-de;others;Transient
8244;2000;0;0;1;friday;gds;it-it;usd;Transient
8245;2000;0;0;1;friday;gds;it-it;eur;Transient
8246;2000;0;0;1;friday;gds;it-it;gbp;Transient
8247;2000;0;0;1;friday;gds;it-it;others;Transient
8248;2000;0;0;1;friday;gds;es-es;usd;Transient
8249;2000;0;0;1;friday;gds;es-es;eur;Transient
8250;2000;0;0;1;friday;gds;es-es;gbp;Transient
8251;2000;0;0;1;friday;gds;es-es;others;Transient
8252;2000;0;0;1;friday;gds;others;usd;Transient
8253;2000;0;0;1;friday;gds;others;eur;Transient
8254;2000;0;0;1;friday;gds;others;gbp;Transient
8255;2000;0;0;1;friday;gds;others;others;Transient
8256;2000;0;0;1;friday;others;en-us;usd;Transient
8257;2000;0;0;1;friday;others;en-us;eur;Transient
8258;2000;0;0;1;friday;others;en-us;gbp;Transient
8259;2000;0;0;1;friday;others;en-us;others;Transient
8260;2000;0;0;1;friday;others;fr-fr;usd;Transient
8261;2000;0;0;1;friday;others;fr-fr;eur;Transient
8262;2000;0;0;1;friday;others;fr-fr;gbp;Transient
8263;2000;0;0;1;friday;others;fr-fr;others;Transient
8264;2000;0;0;1;friday;others;de-de;usd;Transient
8265;2000;0;0;1;friday;others;de-de;eur;Transient
8266;2000;0;0;1;friday;others;de-de;gbp;Transient
8267;2000;0;0;1;friday;others;de-de;others;Transient
8268;2000;0;0;1;friday;others;it-it;usd;Transient
8269;2000;0;0;1;friday;others;it-it;eur;Transient
8270;2000;0;0;1;friday;others;it-it;gbp;Transient
8271;2000;0;0;1;friday;others;it-it;others;Transient
8272;2000;0;0;1;friday;others;es-es;usd;Transient
8273;2000;0;0;1;friday;others;es-es;eur;Transient
8274;2000;0;0;1;friday;others;es-es;gbp;Transient
8275;2000;0;0;1;friday;others;es-es;others;Transient
8276;2000;0;0;1;friday;others;others;usd;Transient
8277;2000;0;0;1;friday;others;others;eur;Transient
8278;2000;0;0;1;friday;others;others;gbp;Transient
8279;2000;0;0;1;friday;others;others;others;Transient
8280;2000;0;0;1;saturday;web;en-us;usd;Transient
8281;2000;0;0;1;saturday;web;en-us;eur;Transient
8282;2000;0;0;1;saturday;web;en-us;gbp;Transient
8283;2000;0;0;1;saturday;web;en-us;others;Transient
8284;2000;0;0;1;saturday;web;fr-fr;usd;Transient
8285;2000;0;0;1;saturday;web;fr-fr;eur;Transient
8286;2000;0;0;1;saturday;web;fr-fr;gbp;Transient
8287;2000;0;0;1;saturday;web;fr-fr;others;Transient
8288;2000;0;0;1;saturday;web;de-de;usd;Transient
8289;2000;0;0;1;saturday;web;de-de;eur;Transient
8290;2000;0;0;1;saturday;web;de-de;gbp;Transient
8291;2000;0;0;1;saturday;web;de-de;others;Transient
8292;2000;0;0;1;saturday;web;it-it;usd;Transient
8293;2000;0;0;1;saturday;web;it-it;eur;Transient
8294;2000;0;0;1;saturday;web;it-it;gbp;Transient
8295;2000;0;0;1;saturday;web;it-it;others;Transient
8296;2000;0;0;1;saturday;web;es-es;usd;Transient
8297;2000;0;0;1;saturday;web;es-es;eur;Transient
8298;2000;0;0;1;saturday;web;es-es;gbp;Transient
8299;2000;0;0;1;saturday;web;es-es;others;Transient
8300;2000;0;0;1;saturday;web;others;usd;Transient
8301;2000;0;0;1;saturday;web;others;eur;Transient
8302;2000;0;0;1;saturday;web;others;gbp;Transient
8303;2000;0;0;1;saturday;web;others;others;Transient
8304;2000;0;0;1;saturday;sbe;en-us;usd;Transient
8305;2000;0;0;1;saturday;sbe;en-us;eur;Transient
8306;2000;0;0;1;saturday;sbe;en-us;gbp;Transient
8307;2000;0;0;1;saturday;sbe;en-us;others;Transient
8308;2000;0;0;1;saturday;sbe;fr-fr;usd;Transient
8309;2000;0;0;1;saturday;sbe;fr-fr;eur;Transient
8310;2000;0;0;1;saturday;sbe;fr-fr;gbp;Transient
8311;2000;0;0;1;saturday;sbe;fr-fr;others;Transient
8312;2000;0;0;1;saturday;sbe;de-de;usd;Transient
8313;2000;0;0;1;saturday;sbe;de-de;eur;Transient
8314;2000;0;0;1;saturday;sbe;de-de;gbp;Transient
8315;2000;0;0;1;saturday;sbe;de-de;others;Transient
8316;2000;0;0;1;saturday;sbe;it-it;usd;Transient
8317;2000;0;0;1;saturday;sbe;it-it;eur;Transient
8318;2000;0;0;1;saturday;sbe;it-it;gbp;Transient
8319;2000;0;0;1;saturday;sbe;it-it;others;Transient
8320;2000;0;0;1;saturday;sbe;es-es;usd;Transient
8321;2000;0;0;1;saturday;sbe;es-es;eur;Transient
8322;2000;0;0;1;saturday;sbe;es-es;gbp;Transient
8323;2000;0;0;1;saturday;sbe;es-es;others;Transient
8324;2000;0;0;1;saturday;sbe;others;usd;Transient
8325;2000;0;0;1;saturday;sbe;others;eur;Transient
8326;2000;0;0;1;saturday;sbe;others;gbp;Transient
8327;2000;0;0;1;saturday;sbe;others;others;Transient
8328;2000;0;0;1;saturday;mobileweb;en-us;usd;Transient
8329;2000;0;0;1;saturday;mobileweb;en-us;eur;Transient
8330;2000;0;0;1;saturday;mobileweb;en-us;gbp;Transient
8331;2000;0;0;1;saturday;mobileweb;en-us;others;Transient
8332;2000;0;0;1;saturday;mobileweb;fr-fr;usd;Transient
8333;2000;0;0;1;saturday;mobileweb;fr-fr;eur;Transient
8334;2000;0;0;1;saturday;mobileweb;fr-fr;gbp;Transient
8335;2000;0;0;1;saturday;mobileweb;fr-fr;others;Transient
8336;2000;0;0;1;saturday;mobileweb;de-de;usd;Transient
8337;2000;0;0;1;saturday;mobileweb;de-de;eur;Transient
8338;2000;0;0;1;saturday;mobileweb;de-de;gbp;Transient
8339;2000;0;0;1;saturday;mobileweb;de-de;others;Transient
8340;2000;0;0;1;saturday;mobileweb;it-it;usd;Transient
8341;2000;0;0;1;saturday;mobileweb;it-it;eur;Transient
8342;2000;0;0;1;saturday;mobileweb;it-it;gbp;Transient
8343;2000;0;0;1;saturday;mobileweb;it-it;others;Transient
8344;2000;0;0;1;saturday;mobileweb;es-es;usd;Transient
8345;2000;0;0;1;saturday;mobileweb;es-es;eur;Transient
8346;2000;0;0;1;saturday;mobileweb;es-es;gbp;Transient
8347;2000;0;0;1;saturday;mobileweb;es-es;others;Transient
8348;2000;0;0;1;saturday;mobileweb;others;usd;Transient
8349;2000;0;0;1;saturday;mobileweb;others;eur;Transient
8350;2000;0;0;1;saturday;mobileweb;others;gbp;Transient
8351;2000;0;0;1;saturday;mobileweb;others;others;Transient
8352;2000;0;0;1;saturday;gds;en-us;usd;Transient
8353;2000;0;0;1;saturday;gds;en-us;eur;Transient
8354;2000;0;0;1;saturday;gds;en-us;gbp;Transient
8355;2000;0;0;1;saturday;gds;en-us;others;Transient
8356;2000;0;0;1;saturday;gds;fr-fr;usd;Transient
8357;2000;0;0;1;saturday;gds;fr-fr;eur;Transient
8358;2000;0;0;1;saturday;gds;fr-fr;gbp;Transient
8359;2000;0;0;1;saturday;gds;fr-fr;others;Transient
8360;2000;0;0;1;saturday;gds;de-de;usd;Transient
8361;2000;0;0;1;saturday;gds;de-de;eur;Transient
8362;2000;0;0;1;saturday;gds;de-de;gbp;Transient
8363;2000;0;0;1;saturday;gds;de-de;others;Transient
8364;2000;0;0;1;saturday;gds;it-it;usd;Transient
8365;2000;0;0;1;saturday;gds;it-it;eur;Transient
8366;2000;0;0;1;saturday;gds;it-it;gbp;Transient
8367;2000;0;0;1;saturday;gds;it-it;others;Transient
8368;2000;0;0;1;saturday;gds;es-es;usd;Transient
8369;2000;0;0;1;saturday;gds;es-es;eur;Transient
8370;2000;0;0;1;saturday;gds;es-es;gbp;Transient
8371;2000;0;0;1;saturday;gds;es-es;others;Transient
8372;2000;0;0;1;saturday;gds;others;usd;Transient
8373;2000;0;0;1;saturday;gds;others;eur;Transient
8374;2000;0;0;1;saturday;gds;others;gbp;Transient
