,adults,children,leaddays,lengthofstay,arrivaldateweekday,channel,language,currency,cluster,Predicted_Cluster
17741,1,2000,0,400,sunday,others,fr-fr,eur,GeneralLongStay,generallongstay
17742,1,2000,0,400,sunday,others,fr-fr,gbp,GeneralLongStay,generallongstay
17743,1,2000,0,400,sunday,others,fr-fr,others,GeneralLongStay,generallongstay
17744,1,2000,0,400,sunday,others,de-de,usd,GeneralLongStay,generallongstay
17745,1,2000,0,400,sunday,others,de-de,eur,GeneralLongStay,generallongstay
17746,1,2000,0,400,sunday,others,de-de,gbp,GeneralLongStay,generallongstay
17747,1,2000,0,400,sunday,others,de-de,others,GeneralLongStay,generallongstay
17748,1,2000,0,400,sunday,others,it-it,usd,GeneralLongStay,generallongstay
17749,1,2000,0,400,sunday,others,it-it,eur,GeneralLongStay,generallongstay
17750,1,2000,0,400,sunday,others,it-it,gbp,GeneralLongStay,generallongstay
17751,1,2000,0,400,sunday,others,it-it,others,GeneralLongStay,generallongstay
17752,1,2000,0,400,sunday,others,es-es,usd,GeneralLongStay,generallongstay
17753,1,2000,0,400,sunday,others,es-es,eur,GeneralLongStay,generallongstay
17754,1,2000,0,400,sunday,others,es-es,gbp,GeneralLongStay,generallongstay
17755,1,2000,0,400,sunday,others,es-es,others,GeneralLongStay,generallongstay
17756,1,2000,0,400,sunday,others,others,usd,GeneralLongStay,generallongstay
17757,1,2000,0,400,sunday,others,others,eur,GeneralLongStay,generallongstay
17758,1,2000,0,400,sunday,others,others,gbp,GeneralLongStay,generallongstay
17759,1,2000,0,400,sunday,others,others,others,GeneralLongStay,generallongstay
17760,1,2000,0,400,monday,web,en-us,usd,GeneralLongStay,generallongstay
17761,1,2000,0,400,monday,web,en-us,eur,GeneralLongStay,generallongstay
17762,1,2000,0,400,monday,web,en-us,gbp,GeneralLongStay,generallongstay
17763,1,2000,0,400,monday,web,en-us,others,GeneralLongStay,generallongstay
17764,1,2000,0,400,monday,web,fr-fr,usd,GeneralLongStay,generallongstay
17765,1,2000,0,400,monday,web,fr-fr,eur,GeneralLongStay,generallongstay
17766,1,2000,0,400,monday,web,fr-fr,gbp,GeneralLongStay,generallongstay
17767,1,2000,0,400,monday,web,fr-fr,others,GeneralLongStay,generallongstay
17768,1,2000,0,400,monday,web,de-de,usd,GeneralLongStay,generallongstay
17769,1,2000,0,400,monday,web,de-de,eur,GeneralLongStay,generallongstay
17770,1,2000,0,400,monday,web,de-de,gbp,GeneralLongStay,generallongstay
17771,1,2000,0,400,monday,web,de-de,others,GeneralLongStay,generallongstay
17772,1,2000,0,400,monday,web,it-it,usd,GeneralLongStay,generallongstay
17773,1,2000,0,400,monday,web,it-it,eur,GeneralLongStay,generallongstay
17774,1,2000,0,400,monday,web,it-it,gbp,GeneralLongStay,generallongstay
17775,1,2000,0,400,monday,web,it-it,others,GeneralLongStay,generallongstay
17776,1,2000,0,400,monday,web,es-es,usd,GeneralLongStay,generallongstay
17777,1,2000,0,400,monday,web,es-es,eur,GeneralLongStay,generallongstay
17778,1,2000,0,400,monday,web,es-es,gbp,GeneralLongStay,generallongstay
17779,1,2000,0,400,monday,web,es-es,others,GeneralLongStay,generallongstay
17780,1,2000,0,400,monday,web,others,usd,GeneralLongStay,generallongstay
17781,1,2000,0,400,monday,web,others,eur,GeneralLongStay,generallongstay
17782,1,2000,0,400,monday,web,others,gbp,GeneralLongStay,generallongstay
17783,1,2000,0,400,monday,web,others,others,GeneralLongStay,generallongstay
17784,1,2000,0,400,monday,sbe,en-us,usd,GeneralLongStay,generallongstay
17785,1,2000,0,400,monday,sbe,en-us,eur,GeneralLongStay,generallongstay
17786,1,2000,0,400,monday,sbe,en-us,gbp,GeneralLongStay,generallongstay
17787,1,2000,0,400,monday,sbe,en-us,others,GeneralLongStay,generallongstay
17788,1,2000,0,400,monday,sbe,fr-fr,usd,GeneralLongStay,generallongstay
17789,1,2000,0,400,monday,sbe,fr-fr,eur,GeneralLongStay,generallongstay
17790,1,2000,0,400,monday,sbe,fr-fr,gbp,GeneralLongStay,generallongstay
17791,1,2000,0,400,monday,sbe,fr-fr,others,GeneralLongStay,generallongstay
17792,1,2000,0,400,monday,sbe,de-de,usd,GeneralLongStay,generallongstay
17793,1,2000,0,400,monday,sbe,de-de,eur,GeneralLongStay,generallongstay
17794,1,2000,0,400,monday,sbe,de-de,gbp,GeneralLongStay,generallongstay
17795,1,2000,0,400,monday,sbe,de-de,others,GeneralLongStay,generallongstay
17796,1,2000,0,400,monday,sbe,it-it,usd,GeneralLongStay,generallongstay
17797,1,2000,0,400,monday,sbe,it-it,eur,GeneralLongStay,generallongstay
17798,1,2000,0,400,monday,sbe,it-it,gbp,GeneralLongStay,generallongstay
17799,1,2000,0,400,monday,sbe,it-it,others,GeneralLongStay,generallongstay
17800,1,2000,0,400,monday,sbe,es-es,usd,GeneralLongStay,generallongstay
17801,1,2000,0,400,monday,sbe,es-es,eur,GeneralLongStay,generallongstay
17802,1,2000,0,400,monday,sbe,es-es,gbp,GeneralLongStay,generallongstay
17803,1,2000,0,400,monday,sbe,es-es,others,GeneralLongStay,generallongstay
17804,1,2000,0,400,monday,sbe,others,usd,GeneralLongStay,generallongstay
17805,1,2000,0,400,monday,sbe,others,eur,GeneralLongStay,generallongstay
17806,1,2000,0,400,monday,sbe,others,gbp,GeneralLongStay,generallongstay
17807,1,2000,0,400,monday,sbe,others,others,GeneralLongStay,generallongstay
17808,1,2000,0,400,monday,mobileweb,en-us,usd,GeneralLongStay,generallongstay
17809,1,2000,0,400,monday,mobileweb,en-us,eur,GeneralLongStay,generallongstay
17810,1,2000,0,400,monday,mobileweb,en-us,gbp,GeneralLongStay,generallongstay
17811,1,2000,0,400,monday,mobileweb,en-us,others,GeneralLongStay,generallongstay
17812,1,2000,0,400,monday,mobileweb,fr-fr,usd,GeneralLongStay,generallongstay
17813,1,2000,0,400,monday,mobileweb,fr-fr,eur,GeneralLongStay,generallongstay
17814,1,2000,0,400,monday,mobileweb,fr-fr,gbp,GeneralLongStay,generallongstay
17815,1,2000,0,400,monday,mobileweb,fr-fr,others,GeneralLongStay,generallongstay
17816,1,2000,0,400,monday,mobileweb,de-de,usd,GeneralLongStay,generallongstay
17817,1,2000,0,400,monday,mobileweb,de-de,eur,GeneralLongStay,generallongstay
17818,1,2000,0,400,monday,mobileweb,de-de,gbp,GeneralLongStay,generallongstay
17819,1,2000,0,400,monday,mobileweb,de-de,others,GeneralLongStay,generallongstay
17820,1,2000,0,400,monday,mobileweb,it-it,usd,GeneralLongStay,generallongstay
17821,1,2000,0,400,monday,mobileweb,it-it,eur,GeneralLongStay,generallongstay
17822,1,2000,0,400,monday,mobileweb,it-it,gbp,GeneralLongStay,generallongstay
17823,1,2000,0,400,monday,mobileweb,it-it,others,GeneralLongStay,generallongstay
17824,1,2000,0,400,monday,mobileweb,es-es,usd,GeneralLongStay,generallongstay
17825,1,2000,0,400,monday,mobileweb,es-es,eur,GeneralLongStay,generallongstay
17826,1,2000,0,400,monday,mobileweb,es-es,gbp,GeneralLongStay,generallongstay
17827,1,2000,0,400,monday,mobileweb,es-es,others,GeneralLongStay,generallongstay
17828,1,2000,0,400,monday,mobileweb,others,usd,GeneralLongStay,generallongstay
17829,1,2000,0,400,monday,mobileweb,others,eur,GeneralLongStay,generallongstay
17830,1,2000,0,400,monday,mobileweb,others,gbp,GeneralLongStay,generallongstay
17831,1,2000,0,400,monday,mobileweb,others,others,GeneralLongStay,generallongstay
17832,1,2000,0,400,monday,gds,en-us,usd,GeneralLongStay,generallongstay
17833,1,2000,0,400,monday,gds,en-us,eur,GeneralLongStay,generallongstay
17834,1,2000,0,400,monday,gds,en-us,gbp,GeneralLongStay,generallongstay
17835,1,2000,0,400,monday,gds,en-us,others,GeneralLongStay,generallongstay
17836,1,2000,0,400,monday,gds,fr-fr,usd,GeneralLongStay,generallongstay
17837,1,2000,0,400,monday,gds,fr-fr,eur,GeneralLongStay,generallongstay
17838,1,2000,0,400,monday,gds,fr-fr,gbp,GeneralLongStay,generallongstay
17839,1,2000,0,400,monday,gds,fr-fr,others,GeneralLongStay,generallongstay
17840,1,2000,0,400,monday,gds,de-de,usd,GeneralLongStay,generallongstay
17841,1,2000,0,400,monday,gds,de-de,eur,GeneralLongStay,generallongstay
17842,1,2000,0,400,monday,gds,de-de,gbp,GeneralLongStay,generallongstay
17843,1,2000,0,400,monday,gds,de-de,others,GeneralLongStay,generallongstay
17844,1,2000,0,400,monday,gds,it-it,usd,GeneralLongStay,generallongstay
17845,1,2000,0,400,monday,gds,it-it,eur,GeneralLongStay,generallongstay
17846,1,2000,0,400,monday,gds,it-it,gbp,GeneralLongStay,generallongstay
17847,1,2000,0,400,monday,gds,it-it,others,GeneralLongStay,generallongstay
17848,1,2000,0,400,monday,gds,es-es,usd,GeneralLongStay,generallongstay
17849,1,2000,0,400,monday,gds,es-es,eur,GeneralLongStay,generallongstay
17850,1,2000,0,400,monday,gds,es-es,gbp,GeneralLongStay,generallongstay
17851,1,2000,0,400,monday,gds,es-es,others,GeneralLongStay,generallongstay
17852,1,2000,0,400,monday,gds,others,usd,GeneralLongStay,generallongstay
17853,1,2000,0,400,monday,gds,others,eur,GeneralLongStay,generallongstay
17854,1,2000,0,400,monday,gds,others,gbp,GeneralLongStay,generallongstay
17855,1,2000,0,400,monday,gds,others,others,GeneralLongStay,generallongstay
17856,1,2000,0,400,monday,others,en-us,usd,GeneralLongStay,generallongstay
17857,1,2000,0,400,monday,others,en-us,eur,GeneralLongStay,generallongstay
17858,1,2000,0,400,monday,others,en-us,gbp,GeneralLongStay,generallongstay
17859,1,2000,0,400,monday,others,en-us,others,GeneralLongStay,generallongstay
17860,1,2000,0,400,monday,others,fr-fr,usd,GeneralLongStay,generallongstay
17861,1,2000,0,400,monday,others,fr-fr,eur,GeneralLongStay,generallongstay
17862,1,2000,0,400,monday,others,fr-fr,gbp,GeneralLongStay,generallongstay
17863,1,2000,0,400,monday,others,fr-fr,others,GeneralLongStay,generallongstay
17864,1,2000,0,400,monday,others,de-de,usd,GeneralLongStay,generallongstay
17865,1,2000,0,400,monday,others,de-de,eur,GeneralLongStay,generallongstay
17866,1,2000,0,400,monday,others,de-de,gbp,GeneralLongStay,generallongstay
17867,1,2000,0,400,monday,others,de-de,others,GeneralLongStay,generallongstay
17868,1,2000,0,400,monday,others,it-it,usd,GeneralLongStay,generallongstay
17869,1,2000,0,400,monday,others,it-it,eur,GeneralLongStay,generallongstay
17870,1,2000,0,400,monday,others,it-it,gbp,GeneralLongStay,generallongstay
17871,1,2000,0,400,monday,others,it-it,others,GeneralLongStay,generallongstay
17872,1,2000,0,400,monday,others,es-es,usd,GeneralLongStay,generallongstay
17873,1,2000,0,400,monday,others,es-es,eur,GeneralLongStay,generallongstay
17874,1,2000,0,400,monday,others,es-es,gbp,GeneralLongStay,generallongstay
17875,1,2000,0,400,monday,others,es-es,others,GeneralLongStay,generallongstay
17876,1,2000,0,400,monday,others,others,usd,GeneralLongStay,generallongstay
17877,1,2000,0,400,monday,others,others,eur,GeneralLongStay,generallongstay
17878,1,2000,0,400,monday,others,others,gbp,GeneralLongStay,generallongstay
17879,1,2000,0,400,monday,others,others,others,GeneralLongStay,generallongstay
17880,1,2000,0,400,tuesday,web,en-us,usd,GeneralLongStay,generallongstay
17881,1,2000,0,400,tuesday,web,en-us,eur,GeneralLongStay,generallongstay
17882,1,2000,0,400,tuesday,web,en-us,gbp,GeneralLongStay,generallongstay
17883,1,2000,0,400,tuesday,web,en-us,others,GeneralLongStay,generallongstay
17884,1,2000,0,400,tuesday,web,fr-fr,usd,GeneralLongStay,generallongstay
17885,1,2000,0,400,tuesday,web,fr-fr,eur,GeneralLongStay,generallongstay
17886,1,2000,0,400,tuesday,web,fr-fr,gbp,GeneralLongStay,generallongstay
17887,1,2000,0,400,tuesday,web,fr-fr,others,GeneralLongStay,generallongstay
17888,1,2000,0,400,tuesday,web,de-de,usd,GeneralLongStay,generallongstay
17889,1,2000,0,400,tuesday,web,de-de,eur,GeneralLongStay,generallongstay
17890,1,2000,0,400,tuesday,web,de-de,gbp,GeneralLongStay,generallongstay
17891,1,2000,0,400,tuesday,web,de-de,others,GeneralLongStay,generallongstay
17892,1,2000,0,400,tuesday,web,it-it,usd,GeneralLongStay,generallongstay
17893,1,2000,0,400,tuesday,web,it-it,eur,GeneralLongStay,generallongstay
17894,1,2000,0,400,tuesday,web,it-it,gbp,GeneralLongStay,generallongstay
17895,1,2000,0,400,tuesday,web,it-it,others,GeneralLongStay,generallongstay
17896,1,2000,0,400,tuesday,web,es-es,usd,GeneralLongStay,generallongstay
17897,1,2000,0,400,tuesday,web,es-es,eur,GeneralLongStay,generallongstay
17898,1,2000,0,400,tuesday,web,es-es,gbp,GeneralLongStay,generallongstay
17899,1,2000,0,400,tuesday,web,es-es,others,GeneralLongStay,generallongstay
17900,1,2000,0,400,tuesday,web,others,usd,GeneralLongStay,generallongstay
17901,1,2000,0,400,tuesday,web,others,eur,GeneralLongStay,generallongstay
17902,1,2000,0,400,tuesday,web,others,gbp,GeneralLongStay,generallongstay
17903,1,2000,0,400,tuesday,web,others,others,GeneralLongStay,generallongstay
17904,1,2000,0,400,tuesday,sbe,en-us,usd,GeneralLongStay,generallongstay
17905,1,2000,0,400,tuesday,sbe,en-us,eur,GeneralLongStay,generallongstay
17906,1,2000,0,400,tuesday,sbe,en-us,gbp,GeneralLongStay,generallongstay
17907,1,2000,0,400,tuesday,sbe,en-us,others,GeneralLongStay,generallongstay
17908,1,2000,0,400,tuesday,sbe,fr-fr,usd,GeneralLongStay,generallongstay
17909,1,2000,0,400,tuesday,sbe,fr-fr,eur,GeneralLongStay,generallongstay
17910,1,2000,0,400,tuesday,sbe,fr-fr,gbp,GeneralLongStay,generallongstay
17911,1,2000,0,400,tuesday,sbe,fr-fr,others,GeneralLongStay,generallongstay
17912,1,2000,0,400,tuesday,sbe,de-de,usd,GeneralLongStay,generallongstay
17913,1,2000,0,400,tuesday,sbe,de-de,eur,GeneralLongStay,generallongstay
17914,1,2000,0,400,tuesday,sbe,de-de,gbp,GeneralLongStay,generallongstay
17915,1,2000,0,400,tuesday,sbe,de-de,others,GeneralLongStay,generallongstay
17916,1,2000,0,400,tuesday,sbe,it-it,usd,GeneralLongStay,generallongstay
17917,1,2000,0,400,tuesday,sbe,it-it,eur,GeneralLongStay,generallongstay
17918,1,2000,0,400,tuesday,sbe,it-it,gbp,GeneralLongStay,generallongstay
17919,1,2000,0,400,tuesday,sbe,it-it,others,GeneralLongStay,generallongstay
17920,1,2000,0,400,tuesday,sbe,es-es,usd,GeneralLongStay,generallongstay
17921,1,2000,0,400,tuesday,sbe,es-es,eur,GeneralLongStay,generallongstay
17922,1,2000,0,400,tuesday,sbe,es-es,gbp,GeneralLongStay,generallongstay
17923,1,2000,0,400,tuesday,sbe,es-es,others,GeneralLongStay,generallongstay
17924,1,2000,0,400,tuesday,sbe,others,usd,GeneralLongStay,generallongstay
17925,1,2000,0,400,tuesday,sbe,others,eur,GeneralLongStay,generallongstay
17926,1,2000,0,400,tuesday,sbe,others,gbp,GeneralLongStay,generallongstay
17927,1,2000,0,400,tuesday,sbe,others,others,GeneralLongStay,generallongstay
17928,1,2000,0,400,tuesday,mobileweb,en-us,usd,GeneralLongStay,generallongstay
17929,1,2000,0,400,tuesday,mobileweb,en-us,eur,GeneralLongStay,generallongstay
17930,1,2000,0,400,tuesday,mobileweb,en-us,gbp,GeneralLongStay,generallongstay
17931,1,2000,0,400,tuesday,mobileweb,en-us,others,GeneralLongStay,generallongstay
17932,1,2000,0,400,tuesday,mobileweb,fr-fr,usd,GeneralLongStay,generallongstay
17933,1,2000,0,400,tuesday,mobileweb,fr-fr,eur,GeneralLongStay,generallongstay
17934,1,2000,0,400,tuesday,mobileweb,fr-fr,gbp,GeneralLongStay,generallongstay
17935,1,2000,0,400,tuesday,mobileweb,fr-fr,others,GeneralLongStay,generallongstay
17936,1,2000,0,400,tuesday,mobileweb,de-de,usd,GeneralLongStay,generallongstay
17937,1,2000,0,400,tuesday,mobileweb,de-de,eur,GeneralLongStay,generallongstay
17938,1,2000,0,400,tuesday,mobileweb,de-de,gbp,GeneralLongStay,generallongstay
17939,1,2000,0,400,tuesday,mobileweb,de-de,others,GeneralLongStay,generallongstay
17940,1,2000,0,400,tuesday,mobileweb,it-it,usd,GeneralLongStay,generallongstay
17941,1,2000,0,400,tuesday,mobileweb,it-it,eur,GeneralLongStay,generallongstay
17942,1,2000,0,400,tuesday,mobileweb,it-it,gbp,GeneralLongStay,generallongstay
17943,1,2000,0,400,tuesday,mobileweb,it-it,others,GeneralLongStay,generallongstay
17944,1,2000,0,400,tuesday,mobileweb,es-es,usd,GeneralLongStay,generallongstay
17945,1,2000,0,400,tuesday,mobileweb,es-es,eur,GeneralLongStay,generallongstay
17946,1,2000,0,400,tuesday,mobileweb,es-es,gbp,GeneralLongStay,generallongstay
17947,1,2000,0,400,tuesday,mobileweb,es-es,others,GeneralLongStay,generallongstay
17948,1,2000,0,400,tuesday,mobileweb,others,usd,GeneralLongStay,generallongstay
17949,1,2000,0,400,tuesday,mobileweb,others,eur,GeneralLongStay,generallongstay
17950,1,2000,0,400,tuesday,mobileweb,others,gbp,GeneralLongStay,generallongstay
17951,1,2000,0,400,tuesday,mobileweb,others,others,GeneralLongStay,generallongstay
17952,1,2000,0,400,tuesday,gds,en-us,usd,GeneralLongStay,generallongstay
17953,1,2000,0,400,tuesday,gds,en-us,eur,GeneralLongStay,generallongstay
17954,1,2000,0,400,tuesday,gds,en-us,gbp,GeneralLongStay,generallongstay
17955,1,2000,0,400,tuesday,gds,en-us,others,GeneralLongStay,generallongstay
17956,1,2000,0,400,tuesday,gds,fr-fr,usd,GeneralLongStay,generallongstay
17957,1,2000,0,400,tuesday,gds,fr-fr,eur,GeneralLongStay,generallongstay
17958,1,2000,0,400,tuesday,gds,fr-fr,gbp,GeneralLongStay,generallongstay
17959,1,2000,0,400,tuesday,gds,fr-fr,others,GeneralLongStay,generallongstay
17960,1,2000,0,400,tuesday,gds,de-de,usd,GeneralLongStay,generallongstay
17961,1,2000,0,400,tuesday,gds,de-de,eur,GeneralLongStay,generallongstay
17962,1,2000,0,400,tuesday,gds,de-de,gbp,GeneralLongStay,generallongstay
17963,1,2000,0,400,tuesday,gds,de-de,others,GeneralLongStay,generallongstay
17964,1,2000,0,400,tuesday,gds,it-it,usd,GeneralLongStay,generallongstay
17965,1,2000,0,400,tuesday,gds,it-it,eur,GeneralLongStay,generallongstay
17966,1,2000,0,400,tuesday,gds,it-it,gbp,GeneralLongStay,generallongstay
17967,1,2000,0,400,tuesday,gds,it-it,others,GeneralLongStay,generallongstay
17968,1,2000,0,400,tuesday,gds,es-es,usd,GeneralLongStay,generallongstay
17969,1,2000,0,400,tuesday,gds,es-es,eur,GeneralLongStay,generallongstay
17970,1,2000,0,400,tuesday,gds,es-es,gbp,GeneralLongStay,generallongstay
17971,1,2000,0,400,tuesday,gds,es-es,others,GeneralLongStay,generallongstay
17972,1,2000,0,400,tuesday,gds,others,usd,GeneralLongStay,generallongstay
17973,1,2000,0,400,tuesday,gds,others,eur,GeneralLongStay,generallongstay
17974,1,2000,0,400,tuesday,gds,others,gbp,GeneralLongStay,generallongstay
17975,1,2000,0,400,tuesday,gds,others,others,GeneralLongStay,generallongstay
17976,1,2000,0,400,tuesday,others,en-us,usd,GeneralLongStay,generallongstay
17977,1,2000,0,400,tuesday,others,en-us,eur,GeneralLongStay,generallongstay
17978,1,2000,0,400,tuesday,others,en-us,gbp,GeneralLongStay,generallongstay
17979,1,2000,0,400,tuesday,others,en-us,others,GeneralLongStay,generallongstay
17980,1,2000,0,400,tuesday,others,fr-fr,usd,GeneralLongStay,generallongstay
17981,1,2000,0,400,tuesday,others,fr-fr,eur,GeneralLongStay,generallongstay
17982,1,2000,0,400,tuesday,others,fr-fr,gbp,GeneralLongStay,generallongstay
17983,1,2000,0,400,tuesday,others,fr-fr,others,GeneralLongStay,generallongstay
17984,1,2000,0,400,tuesday,others,de-de,usd,GeneralLongStay,generallongstay
17985,1,2000,0,400,tuesday,others,de-de,eur,GeneralLongStay,generallongstay
17986,1,2000,0,400,tuesday,others,de-de,gbp,GeneralLongStay,generallongstay
17987,1,2000,0,400,tuesday,others,de-de,others,GeneralLongStay,generallongstay
17988,1,2000,0,400,tuesday,others,it-it,usd,GeneralLongStay,generallongstay
17989,1,2000,0,400,tuesday,others,it-it,eur,GeneralLongStay,generallongstay
17990,1,2000,0,400,tuesday,others,it-it,gbp,GeneralLongStay,generallongstay
17991,1,2000,0,400,tuesday,others,it-it,others,GeneralLongStay,generallongstay
17992,1,2000,0,400,tuesday,others,es-es,usd,GeneralLongStay,generallongstay
17993,1,2000,0,400,tuesday,others,es-es,eur,GeneralLongStay,generallongstay
17994,1,2000,0,400,tuesday,others,es-es,gbp,GeneralLongStay,generallongstay
17995,1,2000,0,400,tuesday,others,es-es,others,GeneralLongStay,generallongstay
17996,1,2000,0,400,tuesday,others,others,usd,GeneralLongStay,generallongstay
17997,1,2000,0,400,tuesday,others,others,eur,GeneralLongStay,generallongstay
17998,1,2000,0,400,tuesday,others,others,gbp,GeneralLongStay,generallongstay
17999,1,2000,0,400,tuesday,others,others,others,GeneralLongStay,generallongstay
18000,1,2000,0,400,wednesday,web,en-us,usd,GeneralLongStay,generallongstay
18001,1,2000,0,400,wednesday,web,en-us,eur,GeneralLongStay,generallongstay
18002,1,2000,0,400,wednesday,web,en-us,gbp,GeneralLongStay,generallongstay
18003,1,2000,0,400,wednesday,web,en-us,others,GeneralLongStay,generallongstay
18004,1,2000,0,400,wednesday,web,fr-fr,usd,GeneralLongStay,generallongstay
18005,1,2000,0,400,wednesday,web,fr-fr,eur,GeneralLongStay,generallongstay
