ArrivalDate-Weekday;Arrival-Month;LeadDays;nights-qty;room-qty;adult-qty;child-qty;infant-qty;rm-class-id
FRIDAY   ;9;31;3;1;2;0;0;3
TUESDAY  ;10;12;4;1;2;0;0;3
MONDAY   ;3;6;5;1;1;0;0;3
THURSDAY ;11;29;4;1;1;1;0;3
SATURDAY ;10;55;4;1;2;0;0;3
THURSDAY ;4;1;3;1;2;0;0;3
THURSDAY ;4;8;3;1;2;0;0;3
TUESDAY  ;3;9;5;1;1;0;0;3
SUNDAY   ;12;55;3;1;2;0;0;3
THURSDAY ;9;46;5;1;1;0;0;3
FRIDAY   ;10;43;5;1;2;0;0;3
SATURDAY ;6;16;6;1;1;0;0;3
MONDAY   ;9;10;3;1;2;0;0;3
FRIDAY   ;12;77;4;1;2;0;0;3
MONDAY   ;6;3;3;1;2;0;0;3
WEDNESDAY;8;47;5;1;1;2;0;3
SUNDAY   ;4;0;2;1;2;0;0;3
FRIDAY   ;10;46;6;1;1;0;0;3
THURSDAY ;2;7;1;1;1;0;0;3
WEDNESDAY;5;14;2;1;2;0;0;3
WEDNESDAY;4;69;3;1;3;0;0;3
SATURDAY ;5;97;2;1;2;0;0;3
SATURDAY ;2;1;2;1;1;0;0;3
TUESDAY  ;4;1;1;1;2;0;0;3
SUNDAY   ;1;3;1;1;1;0;0;3
MONDAY   ;9;13;1;1;1;0;0;3
WEDNESDAY;9;55;2;1;2;0;0;3
MONDAY   ;3;0;2;1;2;0;0;3
MONDAY   ;7;33;4;1;1;0;0;3
TUESDAY  ;9;19;1;1;1;0;0;3
SUNDAY   ;5;0;1;1;2;0;0;3
WEDNESDAY;5;31;3;1;2;0;0;3
WEDNESDAY;4;14;3;1;1;0;0;3
FRIDAY   ;4;0;2;1;2;0;0;3
SUNDAY   ;8;23;5;1;3;0;0;3
WEDNESDAY;8;5;1;1;1;0;0;3
SUNDAY   ;10;87;2;1;1;0;0;3
SATURDAY ;3;1;1;1;1;0;0;0
SUNDAY   ;5;6;4;1;1;0;0;3
WEDNESDAY;1;1;7;1;1;0;0;3
THURSDAY ;2;10;1;1;2;0;0;0
FRIDAY   ;1;0;1;1;1;0;0;0
SATURDAY ;1;12;3;1;2;0;0;3
TUESDAY  ;9;33;1;1;1;0;0;3
WEDNESDAY;9;23;3;1;1;0;0;3
SUNDAY   ;8;4;2;1;1;0;0;3
WEDNESDAY;1;30;2;1;2;0;0;3
MONDAY   ;3;6;2;1;1;0;0;3
TUESDAY  ;9;55;2;1;2;0;0;3
MONDAY   ;7;21;3;1;2;0;0;3
MONDAY   ;4;4;2;1;1;0;0;3
THURSDAY ;2;3;1;1;1;0;0;3
TUESDAY  ;1;43;5;1;1;0;0;0
TUESDAY  ;8;17;1;1;2;0;0;3
MONDAY   ;6;5;2;1;1;0;0;3
SATURDAY ;5;5;2;1;2;0;0;3
MONDAY   ;7;56;1;1;2;0;0;3
MONDAY   ;2;6;1;1;1;0;0;3
MONDAY   ;3;1;2;1;1;0;0;3
WEDNESDAY;6;48;4;1;2;0;0;3
SATURDAY ;8;55;3;1;2;0;0;3
SUNDAY   ;6;3;6;1;1;0;0;3
SATURDAY ;6;18;1;1;1;0;0;3
TUESDAY  ;5;6;4;1;1;0;0;3
SATURDAY ;3;0;1;1;2;0;0;3
THURSDAY ;3;2;2;1;1;0;0;0
FRIDAY   ;6;33;2;1;2;0;0;3
SUNDAY   ;4;2;2;1;1;0;0;3
SUNDAY   ;2;102;2;1;1;0;0;3
MONDAY   ;8;0;2;1;2;0;0;3
FRIDAY   ;8;0;2;1;1;0;0;3
MONDAY   ;7;3;2;1;2;0;0;3
TUESDAY  ;10;1;1;1;1;0;0;3
FRIDAY   ;6;57;3;1;2;0;0;3
SATURDAY ;2;79;1;1;1;0;0;3
SUNDAY   ;6;111;2;1;2;1;0;3
SUNDAY   ;4;20;4;1;1;0;0;3
SATURDAY ;4;8;3;1;1;1;0;3
MONDAY   ;5;7;4;1;1;0;0;3
FRIDAY   ;10;21;2;1;2;0;0;3
WEDNESDAY;7;33;3;1;2;0;0;3
FRIDAY   ;8;0;2;1;2;0;0;3
THURSDAY ;9;49;2;1;2;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
WEDNESDAY;1;6;2;1;1;0;0;0
TUESDAY  ;4;12;1;1;1;0;0;3
TUESDAY  ;9;99;1;1;1;0;0;3
THURSDAY ;5;48;2;1;2;0;0;0
MONDAY   ;7;13;12;1;1;0;0;3
MONDAY   ;6;5;3;1;1;0;0;3
SATURDAY ;6;11;3;1;2;0;0;3
WEDNESDAY;12;102;1;1;3;0;0;3
TUESDAY  ;6;92;1;1;2;0;0;3
WEDNESDAY;3;1;1;1;2;0;0;0
MONDAY   ;10;14;1;1;2;0;0;3
WEDNESDAY;10;63;2;1;2;0;0;3
SUNDAY   ;2;5;2;1;1;0;0;3
WEDNESDAY;3;5;1;1;1;0;0;3
SUNDAY   ;5;89;1;1;1;0;0;0
FRIDAY   ;4;0;2;1;2;0;0;3
TUESDAY  ;1;2;2;1;1;0;0;3
WEDNESDAY;1;1;1;1;2;0;0;3
SATURDAY ;9;65;4;1;1;0;0;3
SUNDAY   ;10;29;11;1;1;0;0;3
THURSDAY ;4;13;2;1;1;0;0;3
SATURDAY ;8;0;1;1;2;0;0;3
SATURDAY ;6;4;2;1;2;0;0;3
SATURDAY ;10;227;5;1;1;0;0;3
WEDNESDAY;10;2;1;1;1;0;0;3
SUNDAY   ;8;60;2;1;2;0;0;3
SATURDAY ;2;50;4;1;2;0;0;0
SATURDAY ;6;1;3;1;1;0;0;3
SATURDAY ;5;1;1;1;2;0;0;3
TUESDAY  ;3;5;1;1;1;0;0;3
TUESDAY  ;6;36;1;1;1;0;0;3
MONDAY   ;2;13;1;1;2;0;0;0
TUESDAY  ;10;50;1;1;1;0;0;3
TUESDAY  ;9;78;3;1;3;0;0;3
SUNDAY   ;2;39;6;1;2;0;0;0
MONDAY   ;7;73;5;1;2;1;0;3
SATURDAY ;10;9;7;1;1;0;0;3
THURSDAY ;8;18;4;1;1;0;0;3
WEDNESDAY;8;13;1;1;2;0;0;3
TUESDAY  ;9;25;3;1;2;0;0;3
FRIDAY   ;9;9;5;1;1;0;0;3
FRIDAY   ;6;18;2;1;2;0;0;3
MONDAY   ;10;63;1;1;2;0;0;3
SUNDAY   ;3;2;2;1;1;0;0;3
FRIDAY   ;3;2;2;1;2;0;0;3
WEDNESDAY;5;0;1;1;1;0;0;3
SATURDAY ;3;12;1;1;1;0;0;3
THURSDAY ;5;0;1;1;1;0;0;3
THURSDAY ;8;3;1;1;1;0;0;3
THURSDAY ;9;41;1;1;1;0;0;3
TUESDAY  ;10;24;3;1;2;0;0;3
WEDNESDAY;1;5;3;1;2;0;0;3
THURSDAY ;6;28;1;1;2;0;0;3
TUESDAY  ;7;63;1;1;2;0;0;3
FRIDAY   ;7;6;1;1;1;0;0;3
MONDAY   ;1;3;5;1;1;0;0;3
THURSDAY ;2;36;3;1;2;1;0;3
THURSDAY ;2;8;3;1;1;0;0;3
TUESDAY  ;3;49;1;1;1;0;0;3
TUESDAY  ;5;5;1;1;1;0;0;3
WEDNESDAY;5;8;1;1;1;0;0;3
WEDNESDAY;7;0;1;1;1;0;0;3
FRIDAY   ;10;42;2;1;2;0;0;3
WEDNESDAY;5;35;1;1;1;0;0;3
FRIDAY   ;4;34;4;1;2;0;0;3
FRIDAY   ;8;8;1;1;2;0;0;3
SUNDAY   ;3;24;2;1;1;0;0;3
WEDNESDAY;3;8;4;1;2;0;0;3
SUNDAY   ;10;17;1;1;1;0;0;3
MONDAY   ;7;6;1;1;1;0;0;3
TUESDAY  ;1;1;3;1;2;0;0;3
MONDAY   ;4;3;1;1;1;0;0;3
SUNDAY   ;10;2;6;1;1;0;0;3
SUNDAY   ;1;31;1;1;1;0;0;3
THURSDAY ;10;26;3;1;2;0;0;3
SUNDAY   ;7;0;1;1;2;0;0;3
SUNDAY   ;9;32;6;1;2;0;0;3
THURSDAY ;10;9;1;1;1;0;0;3
SUNDAY   ;10;11;2;1;1;0;0;3
SUNDAY   ;8;45;6;1;2;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
SATURDAY ;7;17;5;1;2;1;0;3
TUESDAY  ;5;13;3;1;2;0;0;3
TUESDAY  ;4;13;5;1;1;0;0;3
THURSDAY ;7;86;30;1;2;0;0;3
SATURDAY ;10;121;4;1;1;0;0;3
SUNDAY   ;8;32;20;1;2;0;0;3
WEDNESDAY;9;13;1;1;1;0;0;3
SATURDAY ;10;108;15;1;2;0;0;3
MONDAY   ;5;0;1;1;1;0;0;3
WEDNESDAY;9;14;4;1;1;0;0;3
TUESDAY  ;1;42;1;1;1;0;0;3
SATURDAY ;7;4;7;1;1;0;0;3
FRIDAY   ;5;0;1;1;2;0;0;3
SUNDAY   ;4;13;1;1;2;0;0;3
TUESDAY  ;6;82;4;1;2;0;0;3
FRIDAY   ;2;14;2;1;1;0;0;3
WEDNESDAY;4;15;4;1;1;0;0;3
FRIDAY   ;5;38;1;1;2;0;0;3
SUNDAY   ;1;60;3;1;2;0;0;0
THURSDAY ;3;62;2;1;1;0;0;3
FRIDAY   ;6;30;2;1;2;0;0;3
SATURDAY ;6;37;1;1;1;0;0;3
TUESDAY  ;2;14;2;1;1;0;0;3
FRIDAY   ;6;35;1;1;2;0;0;3
WEDNESDAY;9;1;2;1;1;0;0;3
FRIDAY   ;12;113;2;1;2;0;0;3
FRIDAY   ;6;0;3;1;2;0;0;3
WEDNESDAY;3;6;4;1;2;0;0;0
FRIDAY   ;8;43;1;1;2;0;0;3
THURSDAY ;7;192;3;1;1;0;0;3
WEDNESDAY;7;9;2;1;2;0;0;3
MONDAY   ;7;7;1;1;1;0;0;3
WEDNESDAY;10;6;1;1;1;0;0;3
TUESDAY  ;6;36;1;1;1;0;0;3
FRIDAY   ;7;45;5;1;2;0;0;3
FRIDAY   ;3;16;2;1;1;0;0;3
FRIDAY   ;8;0;2;1;2;0;0;3
TUESDAY  ;5;43;7;1;2;0;0;0
SUNDAY   ;10;45;3;1;1;0;0;3
WEDNESDAY;5;200;4;1;2;0;0;3
SUNDAY   ;10;20;1;1;2;0;0;3
THURSDAY ;3;13;2;1;1;0;0;0
SUNDAY   ;2;1;6;1;2;0;0;3
THURSDAY ;2;13;1;1;2;0;0;3
SUNDAY   ;10;29;11;1;1;0;0;3
TUESDAY  ;8;41;1;1;2;0;0;3
SUNDAY   ;9;10;2;1;1;0;0;3
WEDNESDAY;10;12;1;1;1;0;0;3
SATURDAY ;6;18;1;1;1;0;0;3
THURSDAY ;6;9;3;1;2;0;0;3
MONDAY   ;4;33;1;1;2;0;0;3
MONDAY   ;5;53;1;1;2;0;0;3
THURSDAY ;8;1;1;1;1;0;0;3
SATURDAY ;2;44;1;1;2;0;0;0
SUNDAY   ;2;16;1;1;1;0;0;0
SUNDAY   ;2;10;3;1;1;0;0;0
THURSDAY ;3;12;1;1;2;0;0;3
THURSDAY ;1;7;1;1;1;0;0;3
WEDNESDAY;2;2;2;1;1;0;0;3
WEDNESDAY;5;49;3;1;2;0;0;3
THURSDAY ;9;7;2;1;1;0;0;3
WEDNESDAY;8;53;7;1;3;0;0;3
WEDNESDAY;6;44;10;1;3;0;0;3
WEDNESDAY;10;1;4;1;2;0;0;3
WEDNESDAY;7;0;3;1;1;0;0;3
MONDAY   ;9;4;4;1;1;0;0;3
FRIDAY   ;8;10;3;1;2;0;0;3
FRIDAY   ;10;16;2;1;2;0;0;3
FRIDAY   ;6;15;7;1;2;0;0;3
SATURDAY ;4;43;3;1;2;0;0;3
SATURDAY ;5;0;1;1;2;0;0;3
THURSDAY ;3;7;1;1;1;0;0;3
TUESDAY  ;4;71;5;1;1;0;0;3
FRIDAY   ;8;87;7;1;2;1;0;3
WEDNESDAY;1;13;1;1;1;0;0;3
SUNDAY   ;5;1;1;1;2;0;0;3
WEDNESDAY;10;30;3;1;3;0;0;3
MONDAY   ;3;4;1;1;1;0;0;0
THURSDAY ;5;3;1;1;2;0;0;3
MONDAY   ;6;0;1;1;1;0;0;3
WEDNESDAY;10;20;3;1;1;0;0;3
THURSDAY ;10;6;1;1;1;0;0;3
MONDAY   ;9;33;2;1;2;0;0;3
SUNDAY   ;6;60;3;1;2;0;0;3
SUNDAY   ;8;37;3;1;2;0;0;3
FRIDAY   ;4;11;1;1;1;0;0;3
SATURDAY ;5;1;1;1;2;0;0;3
FRIDAY   ;6;0;2;1;1;0;0;3
FRIDAY   ;3;16;2;1;1;0;0;3
FRIDAY   ;2;9;2;1;2;0;0;0
WEDNESDAY;3;1;4;1;1;0;0;3
MONDAY   ;6;45;5;1;1;0;0;3
SUNDAY   ;4;24;7;1;1;0;0;3
FRIDAY   ;6;3;1;1;2;0;0;3
MONDAY   ;9;21;2;1;3;0;0;3
SATURDAY ;2;0;1;1;1;0;0;0
WEDNESDAY;1;12;1;1;1;0;0;3
WEDNESDAY;4;8;3;1;1;0;0;3
TUESDAY  ;9;3;1;1;1;0;0;3
THURSDAY ;6;15;2;1;1;0;0;3
WEDNESDAY;8;2;3;1;1;0;0;3
SATURDAY ;5;1;1;1;2;0;0;3
THURSDAY ;5;161;3;1;2;0;0;3
TUESDAY  ;1;39;1;1;1;0;0;3
TUESDAY  ;9;13;6;1;1;0;0;3
THURSDAY ;5;1;1;1;2;0;0;3
MONDAY   ;5;3;1;1;2;0;0;3
MONDAY   ;7;21;3;1;2;1;0;3
FRIDAY   ;3;17;3;1;2;0;0;3
WEDNESDAY;7;65;4;1;2;0;0;3
MONDAY   ;3;4;2;1;1;0;0;3
THURSDAY ;8;12;1;1;2;0;0;3
SATURDAY ;3;24;1;1;2;0;0;3
SUNDAY   ;7;85;2;1;2;0;0;3
TUESDAY  ;3;9;5;1;1;0;0;3
SATURDAY ;8;105;2;1;2;0;0;3
SATURDAY ;7;4;6;1;1;0;0;3
THURSDAY ;5;30;3;1;2;0;0;3
SUNDAY   ;9;32;6;1;1;0;0;3
TUESDAY  ;5;71;3;1;2;0;0;3
FRIDAY   ;2;1;3;1;1;0;0;3
SATURDAY ;8;14;5;1;2;0;0;3
WEDNESDAY;1;7;3;1;2;0;0;3
MONDAY   ;6;58;5;1;2;1;0;3
SATURDAY ;6;3;1;1;2;0;0;3
MONDAY   ;5;48;4;1;2;0;0;0
SATURDAY ;1;15;3;1;2;0;0;0
SUNDAY   ;2;54;8;1;2;0;0;3
SATURDAY ;9;28;1;1;2;0;0;3
FRIDAY   ;10;15;2;1;1;0;0;3
WEDNESDAY;5;7;2;1;1;0;0;3
SATURDAY ;8;2;2;1;2;0;0;3
WEDNESDAY;8;26;1;1;1;0;0;3
SUNDAY   ;8;40;5;1;2;0;0;3
WEDNESDAY;4;9;1;1;1;0;0;3
WEDNESDAY;9;14;1;1;1;0;0;3
MONDAY   ;2;5;1;1;1;0;0;0
SUNDAY   ;9;13;7;1;1;0;0;3
FRIDAY   ;7;2;5;1;1;0;0;3
TUESDAY  ;1;43;5;1;1;0;0;0
WEDNESDAY;10;43;2;1;1;0;0;3
WEDNESDAY;10;7;1;1;1;0;0;3
THURSDAY ;5;65;3;1;2;1;0;3
MONDAY   ;5;3;1;1;1;0;0;3
WEDNESDAY;1;7;2;1;1;0;0;3
SATURDAY ;6;57;1;1;2;0;0;3
MONDAY   ;5;129;5;1;2;0;0;3
FRIDAY   ;12;1;1;1;1;0;0;3
TUESDAY  ;5;33;1;1;1;0;0;3
SUNDAY   ;6;11;6;1;0;2;0;3
WEDNESDAY;9;1;2;1;1;0;0;3
THURSDAY ;8;13;8;1;1;0;0;3
SATURDAY ;4;3;4;1;2;0;0;3
FRIDAY   ;1;0;1;1;1;0;0;3
SATURDAY ;9;26;6;1;2;0;0;3
WEDNESDAY;1;12;1;1;1;0;0;3
SUNDAY   ;6;11;6;1;1;0;0;3
THURSDAY ;5;22;1;1;1;0;0;3
MONDAY   ;8;1;2;1;1;0;0;3
SUNDAY   ;6;38;2;1;1;0;0;3
TUESDAY  ;8;27;2;1;2;0;0;3
MONDAY   ;4;1;1;1;2;0;0;3
THURSDAY ;1;2;1;1;1;0;0;3
SUNDAY   ;8;2;1;1;1;0;0;3
WEDNESDAY;4;8;4;1;1;0;0;3
MONDAY   ;4;6;1;1;2;0;0;3
SATURDAY ;9;317;4;1;2;0;0;3
SATURDAY ;4;60;5;1;2;0;0;3
TUESDAY  ;1;29;1;1;1;0;0;0
SATURDAY ;6;7;1;1;2;0;0;3
WEDNESDAY;9;14;3;1;1;0;0;3
WEDNESDAY;8;3;1;1;2;0;0;3
TUESDAY  ;4;13;3;1;2;0;0;3
SUNDAY   ;6;5;5;1;2;0;0;3
SUNDAY   ;2;15;3;1;1;0;0;3
SUNDAY   ;9;12;2;1;2;0;0;3
THURSDAY ;10;7;2;1;1;0;0;3
TUESDAY  ;2;0;7;1;2;0;0;3
MONDAY   ;6;60;4;1;1;0;0;3
MONDAY   ;7;24;22;1;2;0;0;3
SATURDAY ;7;4;6;1;1;0;0;3
FRIDAY   ;10;42;2;1;2;0;0;3
WEDNESDAY;10;5;2;1;1;0;0;3
SUNDAY   ;1;0;1;1;1;0;0;0
TUESDAY  ;2;34;2;1;2;0;0;3
THURSDAY ;10;149;2;1;1;0;0;3
THURSDAY ;5;22;1;1;1;0;0;3
WEDNESDAY;1;7;2;1;1;0;0;3
WEDNESDAY;2;2;1;1;1;0;0;3
MONDAY   ;12;28;3;1;2;0;0;3
THURSDAY ;10;65;3;1;1;0;0;3
SUNDAY   ;3;11;4;1;1;0;0;3
TUESDAY  ;4;36;2;1;1;0;0;3
FRIDAY   ;8;3;3;1;1;0;0;3
WEDNESDAY;6;30;2;1;1;0;0;3
FRIDAY   ;4;23;2;1;1;0;0;3
THURSDAY ;6;0;1;1;1;0;0;3
TUESDAY  ;1;25;4;1;1;0;0;0
THURSDAY ;4;54;4;1;2;0;0;3
MONDAY   ;6;45;5;1;1;0;0;3
MONDAY   ;6;13;2;1;1;0;0;3
THURSDAY ;6;5;3;1;2;0;0;3
WEDNESDAY;8;2;3;1;1;0;0;3
SUNDAY   ;4;4;3;1;2;0;0;3
SUNDAY   ;4;3;2;1;1;0;0;3
SATURDAY ;4;1;2;1;1;0;0;3
TUESDAY  ;3;70;4;1;2;0;0;3
WEDNESDAY;1;8;1;1;1;0;0;3
TUESDAY  ;6;0;4;1;1;0;0;3
FRIDAY   ;7;0;1;1;1;0;0;3
WEDNESDAY;4;1;1;1;1;0;0;3
SATURDAY ;4;60;4;1;1;0;0;3
MONDAY   ;3;24;1;1;1;0;0;3
FRIDAY   ;1;14;1;1;2;0;0;3
THURSDAY ;3;8;3;1;2;0;0;3
FRIDAY   ;9;9;6;1;2;0;0;3
MONDAY   ;1;0;1;1;2;0;0;3
SUNDAY   ;8;26;4;1;2;0;0;3
WEDNESDAY;6;23;4;1;1;1;0;3
SATURDAY ;8;0;1;1;1;0;0;3
SUNDAY   ;6;33;6;1;1;0;0;3
WEDNESDAY;7;33;1;1;2;0;0;3
SUNDAY   ;1;10;2;1;1;0;0;3
THURSDAY ;3;14;2;1;2;0;0;3
WEDNESDAY;6;42;2;1;2;0;0;3
SATURDAY ;4;1;1;1;2;0;0;3
FRIDAY   ;8;1;3;1;2;0;0;3
THURSDAY ;5;1;1;1;1;0;0;3
SUNDAY   ;8;75;18;1;2;0;0;3
MONDAY   ;9;0;1;1;2;0;0;3
TUESDAY  ;3;0;1;1;2;0;0;3
SATURDAY ;6;24;1;1;2;0;0;3
TUESDAY  ;10;7;1;1;1;0;0;3
SUNDAY   ;10;23;3;1;1;0;0;3
SUNDAY   ;6;34;2;1;1;0;0;3
THURSDAY ;9;8;6;1;1;0;0;3
TUESDAY  ;6;26;3;1;1;0;0;3
THURSDAY ;2;3;3;1;1;0;0;3
THURSDAY ;9;29;2;1;1;0;0;3
SATURDAY ;9;23;1;1;2;0;0;3
THURSDAY ;7;36;1;1;2;0;0;3
FRIDAY   ;3;22;4;1;2;1;0;3
WEDNESDAY;8;23;19;1;2;0;0;3
SUNDAY   ;3;12;5;1;1;0;0;3
MONDAY   ;7;11;4;1;3;0;0;3
WEDNESDAY;4;0;1;1;1;0;0;3
THURSDAY ;10;45;7;1;2;0;0;3
FRIDAY   ;5;35;5;1;1;0;0;3
WEDNESDAY;5;16;3;1;1;0;0;3
SUNDAY   ;9;6;5;1;2;0;0;3
FRIDAY   ;9;21;5;1;2;0;0;3
WEDNESDAY;12;93;3;1;2;0;0;3
SUNDAY   ;3;10;5;1;2;0;0;3
MONDAY   ;8;5;3;1;2;0;0;3
FRIDAY   ;5;52;3;1;2;0;0;3
MONDAY   ;5;11;3;1;1;0;0;3
SUNDAY   ;10;24;5;1;1;0;0;3
SATURDAY ;6;68;4;1;2;0;0;3
THURSDAY ;1;7;5;1;2;0;0;3
SUNDAY   ;6;52;3;1;3;0;0;3
FRIDAY   ;4;5;2;1;2;0;0;3
TUESDAY  ;1;38;4;1;1;0;0;0
MONDAY   ;3;11;5;1;3;0;0;3
FRIDAY   ;3;13;2;1;2;0;0;3
FRIDAY   ;7;3;2;1;1;0;0;3
FRIDAY   ;5;1;2;1;2;0;0;3
MONDAY   ;7;5;2;1;1;0;0;3
THURSDAY ;4;17;5;1;2;0;0;3
THURSDAY ;10;16;3;1;2;0;0;3
MONDAY   ;2;63;3;1;2;0;0;0
THURSDAY ;10;36;3;1;2;0;0;3
SATURDAY ;7;28;7;1;2;0;0;3
TUESDAY  ;9;23;7;1;2;0;0;3
WEDNESDAY;5;7;4;1;1;0;0;3
SUNDAY   ;8;6;4;1;2;0;0;3
SATURDAY ;8;21;3;1;1;0;0;3
FRIDAY   ;2;4;6;1;2;0;0;3
WEDNESDAY;6;5;5;1;2;1;0;3
FRIDAY   ;8;5;2;1;2;0;0;3
SATURDAY ;6;37;3;1;1;0;0;3
TUESDAY  ;5;20;6;1;1;0;0;3
FRIDAY   ;7;19;4;1;2;1;0;3
MONDAY   ;1;27;4;1;1;0;0;3
SUNDAY   ;9;20;5;1;2;1;0;3
THURSDAY ;1;21;3;1;2;0;0;3
SATURDAY ;6;37;3;1;1;0;0;3
SUNDAY   ;10;27;3;1;2;0;0;3
TUESDAY  ;8;8;5;1;2;0;0;3
WEDNESDAY;1;12;4;1;2;0;0;3
SATURDAY ;9;261;5;1;2;0;0;3
FRIDAY   ;1;1;6;1;2;0;0;3
SUNDAY   ;6;102;3;1;2;0;0;3
THURSDAY ;10;33;3;1;2;0;0;3
THURSDAY ;5;54;4;1;2;0;0;3
THURSDAY ;12;61;3;1;2;0;0;3
MONDAY   ;5;47;4;1;2;0;0;3
SUNDAY   ;1;11;2;1;2;0;0;0
TUESDAY  ;1;18;5;1;2;0;0;3
MONDAY   ;1;27;4;1;1;0;0;3
FRIDAY   ;6;12;3;1;2;0;0;3
THURSDAY ;6;18;3;1;3;0;0;3
MONDAY   ;3;4;2;1;2;0;0;0
SATURDAY ;7;20;4;1;2;1;0;3
THURSDAY ;3;3;7;1;1;0;0;3
THURSDAY ;3;2;6;1;1;0;0;0
WEDNESDAY;1;70;5;1;2;0;0;3
SUNDAY   ;4;11;6;1;2;0;0;3
FRIDAY   ;3;10;6;1;2;0;0;0
FRIDAY   ;8;7;3;1;2;0;0;3
SUNDAY   ;9;11;4;1;2;0;0;3
FRIDAY   ;10;53;6;1;2;0;0;3
MONDAY   ;2;18;2;1;2;0;0;0
TUESDAY  ;7;12;6;1;2;0;0;3
MONDAY   ;6;82;2;1;2;0;0;0
TUESDAY  ;5;19;3;1;1;0;0;3
THURSDAY ;4;2;3;1;2;1;0;3
MONDAY   ;7;7;2;1;2;0;0;3
SUNDAY   ;5;6;2;1;2;0;0;3
MONDAY   ;9;20;3;1;2;0;0;3
MONDAY   ;3;19;3;1;2;0;0;0
SATURDAY ;1;1;5;1;1;0;0;3
SUNDAY   ;7;3;5;1;3;0;0;3
SUNDAY   ;7;27;7;1;1;0;0;3
MONDAY   ;9;272;6;1;2;0;0;3
SATURDAY ;6;4;5;1;2;1;0;3
FRIDAY   ;6;2;3;1;2;0;0;3
FRIDAY   ;9;16;4;1;2;0;0;3
FRIDAY   ;6;16;4;1;2;0;0;3
FRIDAY   ;6;86;7;1;2;0;0;3
MONDAY   ;9;38;3;1;2;0;0;3
THURSDAY ;2;10;7;1;2;0;0;3
THURSDAY ;1;30;7;1;2;0;0;3
WEDNESDAY;9;6;2;1;1;0;0;3
MONDAY   ;3;1;3;1;2;0;0;3
THURSDAY ;6;61;6;1;2;0;0;3
THURSDAY ;12;164;5;1;1;0;0;3
MONDAY   ;4;12;4;1;2;0;0;3
SATURDAY ;7;33;4;1;2;0;0;3
SUNDAY   ;6;18;3;1;2;0;0;3
WEDNESDAY;3;61;4;1;2;0;0;3
SATURDAY ;7;11;3;1;3;0;0;3
SUNDAY   ;7;41;3;1;3;0;0;3
MONDAY   ;10;6;2;1;1;0;0;3
MONDAY   ;7;0;2;1;3;0;0;3
THURSDAY ;8;14;3;1;1;0;0;3
FRIDAY   ;9;12;4;1;2;0;0;3
SATURDAY ;4;17;7;1;2;0;0;3
TUESDAY  ;7;2;2;1;1;0;0;3
THURSDAY ;1;8;5;1;1;0;0;3
WEDNESDAY;9;34;6;1;2;0;0;3
SUNDAY   ;4;0;2;1;3;0;0;3
WEDNESDAY;7;3;4;1;2;0;0;3
TUESDAY  ;5;49;5;1;2;0;0;3
WEDNESDAY;5;3;3;1;2;0;0;3
THURSDAY ;6;77;3;1;2;0;0;3
MONDAY   ;5;173;5;1;2;0;0;3
WEDNESDAY;9;75;4;1;2;0;0;3
WEDNESDAY;2;7;5;1;1;0;0;0
MONDAY   ;12;95;4;1;2;0;0;3
FRIDAY   ;1;14;5;1;2;0;0;3
WEDNESDAY;8;36;6;1;1;0;0;3
TUESDAY  ;10;18;7;1;2;0;0;3
MONDAY   ;5;60;6;1;1;0;0;3
FRIDAY   ;2;3;3;1;2;0;0;0
FRIDAY   ;10;18;4;1;2;0;0;3
SUNDAY   ;7;8;4;1;2;0;0;3
WEDNESDAY;7;17;5;1;2;0;0;3
FRIDAY   ;11;88;6;1;2;0;0;3
WEDNESDAY;5;26;3;1;2;0;0;3
FRIDAY   ;7;1;2;1;2;0;0;3
SATURDAY ;8;3;4;1;2;0;0;3
WEDNESDAY;8;26;4;1;2;0;0;3
SUNDAY   ;4;18;3;1;1;0;0;3
TUESDAY  ;1;1;3;1;1;0;0;3
MONDAY   ;7;6;4;1;1;0;0;3
FRIDAY   ;5;2;3;1;2;1;0;3
MONDAY   ;6;6;2;1;1;0;0;3
MONDAY   ;9;24;2;1;1;0;0;3
TUESDAY  ;7;2;4;1;2;1;0;3
FRIDAY   ;5;29;5;1;2;0;0;3
SATURDAY ;9;79;3;1;2;0;0;3
TUESDAY  ;10;39;3;1;2;0;0;3
FRIDAY   ;7;3;2;1;2;0;0;3
SUNDAY   ;5;69;2;1;2;0;0;3
SATURDAY ;11;9;4;1;1;0;0;3
FRIDAY   ;3;20;3;1;2;0;0;0
SATURDAY ;8;0;7;1;1;0;0;3
THURSDAY ;7;9;5;1;2;0;0;3
TUESDAY  ;3;57;2;1;2;0;0;0
THURSDAY ;5;8;4;1;2;0;0;3
FRIDAY   ;5;20;3;1;2;0;0;3
THURSDAY ;8;1;2;1;1;0;0;3
FRIDAY   ;10;58;2;1;2;0;0;3
FRIDAY   ;8;33;3;1;2;0;0;3
SUNDAY   ;9;1;2;1;1;0;0;3
SUNDAY   ;10;22;3;1;2;0;0;3
TUESDAY  ;7;5;3;1;2;0;0;3
TUESDAY  ;5;41;3;1;1;0;0;3
SATURDAY ;10;56;7;1;2;0;0;3
FRIDAY   ;8;2;2;1;2;0;0;3
FRIDAY   ;10;121;5;1;2;0;0;3
